Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
2.36353922201406e-07,0.05954180215024143,1.8627872520645012e-07,1.2401822288264441e-10,1.0135419285174975e-06,1.1357054865833102e-30,8.615029137036796e-06,4.6071674368050496e-27,1.1792238598677072e-19,2.1661085222703671e-19,0.938,1.4254062381573765e-12,0.0009269281820089717,1.9508623683597906e-09,2.0590425574499608e-09,8.231029219064069e-07,0.0,0.0,0.03644035116892713,0.00953864105490017,0.049994774105794074,2.4332424945265595e-19,4.98355259302231e-19,0.0019989885420468893,7.010450196212709e-24
2.3706156193796064e-07,0.05954180215024143,1.8633272866078382e-07,1.2337735984607344e-10,1.013468953347152e-06,1.1497477101280686e-30,8.611268002806409e-06,4.668137962775608e-27,1.1903111053758786e-19,2.1611827082250234e-19,0.938,1.4342362217428192e-12,0.0009295571662310075,1.953583593254812e-09,2.06353214340129e-09,8.23043413464664e-07,0.0,0.0,0.03643772601774071,0.009537325606150813,0.049994776087547516,2.452179727818304e-19,5.036707091108389e-19,0.0019989885454626847,7.097642731165687e-24
2.377692016745153e-07,0.05954180215024143,1.8638880445931631e-07,1.2274870462969224e-10,1.0133960036089173e-06,1.1638949223814342e-30,8.60741398802381e-06,4.729643465303945e-27,1.2014507862249367e-19,2.1564052664305389e-19,0.938,1.443073732027876e-12,0.000932185361253659,1.9562947853784957e-09,2.0680008728869466e-09,8.229839263356021e-07,0.0,0.0,0.0364351017465338,0.009536010528269542,0.04999477811675957,2.4711696936289087e-19,5.090191323294179e-19,0.0019989885467826406,7.185495849881936e-24
2.3847684141106994e-07,0.05954180215024143,1.8644693231991936e-07,1.2213204687918277e-10,1.0133230792332749e-06,1.1781473451966749e-30,8.60346823666704e-06,4.7916859592361034e-27,1.2126429073364439e-19,2.1517743676157146e-19,0.938,1.4519187088220892e-12,0.0009348127680198031,1.9589961883383204e-09,2.072448797933519e-09,8.229244604666212e-07,0.0,0.0,0.036432478353239886,0.009534695821075904,0.0499947801928483,2.49021227246752e-19,5.144005581749427e-19,0.0019989885460270597,7.274011058970496e-24
2.391844811476246e-07,0.05954180215024143,1.865070921372653e-07,1.2152717922180173e-10,1.0132501801509879e-06,1.1925052005463038e-30,8.5994318876243e-06,4.854267455723837e-27,1.2238874752608066e-19,2.1472881918497854e-19,0.938,1.4607710946767736e-12,0.0009374393874692013,1.9616880425661252e-09,2.0768759719217106e-09,8.228650158052498e-07,0.0,0.0,0.03642985583580044,0.009533381484389676,0.04999478231523443,2.5093073487584848e-19,5.198150156461107e-19,0.001998988543216064,7.36318986613244e-24
2.398921208841793e-07,0.05954180215024143,1.86569263980544e-07,1.2093389724973062e-10,1.0131773062932256e-06,1.2069687105636491e-30,8.595306074600723e-06,4.9173899623308715e-27,1.2351844981797575e-19,2.1429449290246877e-19,0.938,1.4696308348478028e-12,0.000940065220538456,1.9643705853363994e-09,2.081282449561128e-09,8.228055922991546e-07,0.0,0.0,0.03642723419216515,0.009532067518030872,0.04999478448334131,2.5284548108083644e-19,5.252625335335157e-19,0.0019989885383696064,7.453033780417171e-24
2.4059976062073396e-07,0.05954180215024143,1.8663342809122398e-07,1.203519995026215e-10,1.013104457591327e-06,1.2215380975834912e-30,8.591091926027603e-06,4.981055483139078e-27,1.2465339859082385e-19,2.138742779297613e-19,0.938,1.4784978772583628e-12,0.0009426902681609682,1.9670440507853434e-09,2.0856682868651277e-09,8.227461898961442e-07,0.0,0.0,0.03642461342029193,0.00953075392181975,0.04999478669659504,2.5476545507726465e-19,5.307431404296831e-19,0.0019989885315074636,7.543544312474793e-24
2.4130740035728863e-07,0.05954180215024143,1.8669956488085664e-07,1.1978128744937228e-10,1.013031633976894e-06,1.2362135841822318e-30,8.586790564974069e-06,5.045266018854505e-27,1.2579359498956824e-19,2.1346799535467795e-19,0.938,1.4873721724616709e-12,0.000945314531266896,1.969708669930662e-09,2.0900335411253942e-09,8.226868085441691e-07,0.0,0.0,0.036421993518147185,0.009529440695576812,0.04999478895442447,2.5669064646222063e-19,5.362568647389685e-19,0.0019989885226492452,7.634722974804527e-24
2.420150400938433e-07,0.05954180215024143,1.867676549289233e-07,1.1922156546916557e-10,1.0129588353820035e-06,1.2509953932175679e-30,8.582403109061136e-06,5.1100235669132416e-27,1.269390403226723e-19,2.1307546738008356e-19,0.938,1.496253673603707e-12,0.0009479380107831146,1.9723646706920548e-09,2.0943782708870944e-09,8.226274481913288e-07,0.0,0.0,0.03641937448370588,0.009528127839122788,0.04999479125626128,2.5862104521095345e-19,5.418037346873157e-19,0.00199898851181439,7.726571281999248e-24
2.42722679830398e-07,0.05954180215024143,1.8683767898072325e-07,1.1867264083180475e-10,1.0128860617389012e-06,1.2658837478671466e-30,8.577930670378173e-06,5.175330121587077e-27,1.2808973606213538e-19,2.126965173615951e-19,0.938,1.5051423363859538e-12,0.0009505607076331758,1.975012277912382e-09,2.0987025359242213e-09,8.225681087858774e-07,0.0,0.0,0.03641675631495168,0.009526815352278652,0.04999479360153997,2.605566416734755e-19,5.473837783318807e-19,0.0019989884990221723,7.819090750986117e-24
2.4343031956695266e-07,0.05954180215024143,1.8690961794530286e-07,1.181343236773787e-10,1.012813312980056e-06,1.2808788716667491e-30,8.573374355401722e-06,5.241187674088942e-27,1.2924568384345396e-19,2.1233096984763778e-19,0.938,1.5140381190281746e-12,0.0009531826227372729,1.9776517133794605e-09,2.103006397214483e-09,8.225087902762238e-07,0.0,0.0,0.036414139009876986,0.009525503234865618,0.04999479598969796,2.6249742657114726e-19,5.529970235705143e-19,0.001998988484291703,7.912282901263352e-24
2.4413795930350733e-07,0.05954180215024143,1.8698345289342425e-07,1.176064269952884e-10,1.0127405890384884e-06,1.2959809885481279e-30,8.568735264916683e-06,5.307598212678061e-27,1.3040688546552988e-19,2.1197865061776172e-19,0.938,1.5229409822312456e-12,0.0009558037570122004,1.980283195848479e-09,2.10728991691481e-09,8.224494926109357e-07,0.0,0.0,0.03641152256648318,0.00952419148670512,0.04999479842017554,2.6444339099324574e-19,5.586434981511114e-19,0.001998988467641931,8.006149255133145e-24
2.44845599040062e-07,0.05954180215024143,1.8705916505557348e-07,1.170887666026655e-10,1.0126678898474043e-06,1.3111903228757122e-30,8.564014493939846e-06,5.3745637227648244e-27,1.3157334289052904e-19,2.116393867138883e-19,0.938,1.5318508891400575e-12,0.0009584241113713215,1.9829069410649704e-09,2.111553158337279e-09,8.223902157387487e-07,0.0,0.0,0.03640890698278072,0.00952288010761885,0.049994800892416,2.6639452639351945e-19,5.643232296808166e-19,0.001998988449091647,8.100691337930786e-24
2.455532387766167e-07,0.05954180215024143,1.8713673582000636e-07,1.165811611222145e-10,1.0125952153401601e-06,1.3265070994828173e-30,8.559213131645695e-06,5.442086187015334e-27,1.3274505824369061e-19,2.1131300647491912e-19,0.938,1.5407678053065054e-12,0.0009610436867245325,1.98552316178835e-09,2.1157961859243523e-09,8.223309596085642e-07,0.0,0.0,0.036406292256789104,0.009521569097428713,0.04999480340586562,2.68350824586734e-19,5.700362456350996e-19,0.001998988428659481,8.195910678249953e-24
2.4626087851317136e-07,0.05954180215024143,1.8721614673083202e-07,1.1608343195950821e-10,1.012522565450755e-06,1.3419315437077044e-30,8.55433226129457e-06,5.510167585455594e-27,1.339220338130868e-19,2.1099933957124832e-19,0.938,1.5496916986525797e-12,0.0009636624839782288,1.9881320678159576e-09,2.120019065224698e-09,8.222717241694517e-07,0.0,0.0,0.0364036783865372,0.009520258455956861,0.049994805959973715,2.703122777452069e-19,5.757825733666881e-19,0.001998988406363908,8.291808808164252e-24
2.4696851824972603e-07,0.05954180215024143,1.8729737948613347e-07,1.155954032797654e-10,1.012449940113406e-06,1.3574638814283922e-30,8.549372960163042e-06,5.578809895575319e-27,1.3510427204933905e-19,2.1069821702964964e-19,0.938,1.5586225394335784e-12,0.0009662805040352743,1.9907338660075986e-09,2.124221862869788e-09,8.222125093706599e-07,0.0,0.0,0.036401065370063164,0.009518948183025669,0.049994808554192666,2.722788783953378e-19,5.815622401143679e-19,0.001998988382223251,8.388387263445058e-24
2.476761579862807e-07,0.05954180215024143,1.8738041593612353e-07,1.151169019841408e-10,1.0123773392623775e-06,1.3731043390968944e-30,8.544336299476597e-06,5.648015092431342e-27,1.3629177556528956e-19,2.1040947126230917e-19,0.938,1.5675603002014494e-12,0.0009688977477949693,1.993328760310533e-09,2.1284046465495385e-09,8.221533151616153e-07,0.0,0.0,0.036398453205414655,0.009517638278457747,0.04999481118797794,2.742506194141332e-19,5.873752730116445e-19,0.001998988356255679,8.485647583775582e-24
2.483837977228354e-07,0.05954180215024143,1.8746523808133656e-07,1.1464775768555375e-10,1.0123047628326674e-06,1.3888531437735726e-30,8.539223344344515e-06,5.71778514875059e-27,1.374845471356271e-19,2.1013293609854136e-19,0.938,1.5765049557682826e-12,0.0009715142161530206,1.995916951784916e-09,2.132567484988387e-09,8.220941414919213e-07,0.0,0.0,0.03639584189064885,0.009516328742075938,0.049994813860788155,2.762274940257294e-19,5.93221699095271e-19,0.0019989883284792114,8.583591312961334e-24
2.4909143745939005e-07,0.05954180215024143,1.8755182807085422e-07,1.1418780268408512e-10,1.012232210759563e-06,1.4047105231601313e-30,8.534035153696963e-06,5.788122035032598e-27,1.3868258969647414e-19,2.0986844680350245e-19,0.938,1.585456483169966e-12,0.0009741299100015138,1.9984986386296266e-09,2.1367104479226326e-09,8.220349883113697e-07,0.0,0.0,0.036393231423832634,0.009515019573703317,0.04999481657208506,2.7820949579791406e-19,5.991015453136397e-19,0.0019989882989117193,8.682219999136897e-24
2.4979907719594473e-07,0.05954180215024143,1.876401682005652e-07,1.1373687194196757e-10,1.0121596829782516e-06,1.420676705631873e-30,8.52877278022432e-06,5.8590277196515575e-27,1.3988590634493548e-19,2.0961584010120554e-19,0.938,1.5944148616300094e-12,0.0009767448302288842,2.001074016208489e-09,2.1408336060765853e-09,8.219758555699409e-07,0.0,0.0,0.036390621803042575,0.009513710773163176,0.04999481932133365,2.801966186386504e-19,6.050148385350397e-19,0.0019989882675709256,8.781535194969152e-24
2.505067169324994e-07,0.05954180215024143,1.8773024091145824e-07,1.132948030581966e-10,1.01208717942474e-06,1.4367519202704299e-30,8.523437270318612e-06,5.930504168957846e-27,1.410945003386033e-19,2.0937495420465785e-19,0.938,1.6033800725235649e-12,0.0009793589777198906,2.003643277076846e-09,2.1449370311387788e-09,8.219167432178026e-07,0.0,0.0,0.03638801302636508,0.009512402340279044,0.04999482210800207,2.821888567926039e-19,6.1096160555578135e-19,0.0019989882344744092,8.881538457856895e-24
2.512143566690541e-07,0.05954180215024143,1.8782202878794742e-07,1.1286143624278767e-10,1.0120147000354485e-06,1.4529363968950341e-30,8.518029664017133e-06,6.002553347379054e-27,1.423083750950289e-19,2.0914562882877914e-19,0.938,1.6123520993416394e-12,0.0009819723533555902,2.006206611008465e-09,2.1490207957401364e-09,8.218576512053171e-07,0.0,0.0,0.0363854050918965,0.009511094274874675,0.04999482493156175,2.841862048376737e-19,6.16941873108186e-19,0.0019989881996396066,8.982231350126934e-24
2.5192199640560875e-07,0.05954180215024143,1.8791551455622905e-07,1.1243661429070451e-10,1.011942244746502e-06,1.4692303660927747e-30,8.512550994948172e-06,6.075177217520455e-27,1.435275341911616e-19,2.0892770520650039e-19,0.938,1.621330927655525e-12,0.000984584958013314,2.0087642050227405e-09,2.1530849734307653e-09,8.217985794830462e-07,0.0,0.0,0.03638279799774317,0.009509786576774051,0.049994827791487395,2.8618865768153176e-19,6.229556678684451e-19,0.00199898816308381,9.083615439226732e-24
2.526296361421634e-07,0.05954180215024143,1.8801068108267008e-07,1.1202018255548318e-10,1.0118698134949123e-06,1.4856340592497845e-30,8.50700229027885e-06,6.148377740264921e-27,1.447519813627472e-19,2.0872102611874418e-19,0.938,1.6303165450814475e-12,0.0009871967925666433,2.0113162434121922e-09,2.157129638656172e-09,8.217395280017484e-07,0.0,0.0,0.03638019174202146,0.009508479245801376,0.049994830687257026,2.881962105581687e-19,6.290030164643473e-19,0.0019989881248241724,9.18569229791357e-24
2.533372758787181e-07,0.05954180215024143,1.8810751137222673e-07,1.1161198892257518e-10,1.0117974062183019e-06,1.5021477085809225e-30,8.501384570665022e-06,6.2221568748722555e-27,1.4598172050369576e-19,2.0852543590230352e-19,0.938,1.6393089412454496e-12,0.0009898078578853863,2.013862907770217e-09,2.1611548667362643e-09,8.216804967123837e-07,0.0,0.0,0.03637758632285792,0.00950717228178108,0.04999483361835193,2.902088590244507e-19,6.350839454828738e-19,0.0019989880848777096,9.28846350444033e-24
2.540449156152728e-07,0.05954180215024143,1.882059885668929e-07,1.1121188378243386e-10,1.0117250228537503e-06,1.5187715471579915e-30,8.49569885020324e-06,6.296516579077924e-27,1.4721675566542512e-19,2.0834078045748645e-19,0.938,1.6483081077485215e-12,0.0009924181548355577,2.0164043770190667e-09,2.165160733843036e-09,8.216214855661193e-07,0.0,0.0,0.036374981738389295,0.009505865684537812,0.0499948365842568,2.922265989566873e-19,6.41198481477665e-19,0.0019989880432612975,9.39193064273787e-24
2.5475255535182745e-07,0.05954180215024143,1.8830609594417806e-07,1.1081972000336576e-10,1.0116526633392478e-06,1.5355058089394502e-30,8.489946136384738e-06,6.3714588091911825e-27,1.484570910561647e-19,2.0816690727950282e-19,0.938,1.6573140381319838e-12,0.000995027684279359,2.0189408274380598e-09,2.1691473169765955e-09,8.215624945143299e-07,0.0,0.0,0.03637237798676261,0.009504559453896456,0.04999483958445963,2.942494265472114e-19,6.47346650976358e-19,0.0019989879999916796,9.496095302594146e-24
2.554601950883821e-07,0.05954180215024143,1.88407816915614e-07,1.1043535290416926e-10,1.0115803276136958e-06,1.5523507287986901e-30,8.48412743005143e-06,6.446985520192553e-27,1.4970273104023155e-19,2.0800366546272344e-19,0.938,1.6663267278431253e-12,0.0009976364470751576,2.0214724326919707e-09,2.1731146939449494e-09,8.215035235085987e-07,0.0,0.0,0.0363697750661353,0.009503253589682101,0.049994842618451885,2.962773383009742e-19,6.5352848048779435e-19,0.0019989879550854632,9.600959079830002e-24
2.561678348249368e-07,0.05954180215024143,1.885111350252888e-07,1.1005864022658223e-10,1.0115080156151555e-06,1.5693065425501484e-30,8.4782437253539e-06,6.523098665830674e-27,1.509536801372908e-19,2.0785090569748653e-19,0.938,1.6753461742011293e-12,0.0010002444440774677,2.0239993638596e-09,2.1770629433429307e-09,8.214445725007199e-07,0.0,0.0,0.03636717297467508,0.009501948091720065,0.04999484568572837,2.9831033103215444e-19,6.597439965091048e-19,0.0019989879085591227,9.706523576471736e-24
2.5687547456149147e-07,0.05954180215024143,1.8861603394840885e-07,1.0968944210755908e-10,1.0114357272825453e-06,1.5863734869775995e-30,8.472296009711305e-06,6.599800198718478e-27,1.5220994302157823e-19,2.077084803044199e-19,0.938,1.6843723763632663e-12,0.0010028516761369367,2.0265217894624923e-09,2.1809921445278415e-09,8.213856414427063e-07,0.0,0.0,0.03636457171056026,0.009500642959835884,0.04999484878578737,3.003484018607854e-19,6.659932255326627e-19,0.001998987860429004,9.812790400920512e-24
2.5758311429804615e-07,0.05954180215024143,1.8872249748988856e-07,1.0932762105139788e-10,1.0113634625561235e-06,1.6035517998612558e-30,8.466285263773268e-06,6.677092070428698e-27,1.534715245210941e-19,2.075762432376048e-19,0.938,1.693405335291376e-12,0.0010054581441003238,2.029039875493789e-09,2.184902377599818e-09,8.213267302867865e-07,0.0,0.0,0.03636197127197963,0.00949933819385532,0.04999485191813058,3.023915482093991e-19,6.722761940529155e-19,0.001998987810711321,9.91976116811859e-24
2.582907540346008e-07,0.05954180215024143,1.888305095829649e-07,1.089730419017368e-10,1.0112912213749806e-06,1.6208417200017054e-30,8.460212461383632e-06,6.75497623158868e-27,1.5473842961679318e-19,2.0745405006709397e-19,0.938,1.702445053718656e-12,0.0010080638488104874,2.0315537854471907e-09,2.188793723382499e-09,8.21267838985405e-07,0.0,0.0,0.03635937165713252,0.009498033793604336,0.049994855082263166,3.044397677996887e-19,6.78592928573094e-19,0.0019989877594221587,1.0027437499712464e-23
2.589983937711555e-07,0.05954180215024143,1.889400542878384e-07,1.086255718134392e-10,1.0112190036788789e-06,1.6382434872467815e-30,8.454078569546117e-06,6.833454631974511e-27,1.5601066344173887e-19,2.0734175801731864e-19,0.938,1.711491536116746e-12,0.001010668791106371,2.0340636803460206e-09,2.1926662633981232e-09,8.212089674912319e-07,0.0,0.0,0.036356772864228955,0.009496729758909129,0.04999485827769381,3.0649305864919286e-19,6.849434556117926e-19,0.001998987706577477,1.0135821024212978e-23
2.5970603350771017e-07,0.05954180215024143,1.890511157903403e-07,1.082850802243861e-10,1.0111468094095138e-06,1.6557573425177974e-30,8.447884548391846e-06,6.912529220604418e-27,1.5728823128022386e-19,2.072392259733958e-19,0.938,1.7205447886631139e-12,0.0010132729718229868,2.0365697187723595e-09,2.196520079848046e-09,8.211501157571597e-07,0.0,0.0,0.036354174891489587,0.009495426089596101,0.04999486150393465,3.0855141906799903e-19,6.913278017094355e-19,0.001998987652193108,1.0244913377152398e-23
2.6041367324426484e-07,0.05954180215024143,1.891636784006232e-07,1.0795143882719348e-10,1.0110746385070782e-06,1.6733835278312227e-30,8.441631351148664e-06,6.992201945831464e-27,1.585711385669007e-19,2.071463144446838e-19,0.938,1.729604819208775e-12,0.001015876391791405,2.0390720568962427e-09,2.2003552555958088e-09,8.210912837363044e-07,0.0,0.0,0.036351577737145785,0.009494122785491877,0.04999486476050135,3.1061484765547025e-19,6.977459934346155e-19,0.001998987596284762,1.0354716201238564e-23
2.611213129808195e-07,0.05954180215024143,1.8927772655187603e-07,1.0762452154087221e-10,1.0110024909120612e-06,1.691122286324062e-30,8.435319924112313e-06,7.072474755435494e-27,1.5985939088588127e-19,2.070628856074033e-19,0.938,1.73867163724633e-12,0.0010184790518387415,2.041570848504898e-09,2.2041718741416682e-09,8.210324713820111e-07,0.0,0.0,0.03634898139943972,0.00949281984642329,0.04999486804691309,3.1268334329699424e-19,7.04198057390318e-19,0.001998987538868024,1.0465231146506093e-23
