Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36)
3.541797697569167e-05,0.048764219312884285,3.2657539869182616e-08,1.3393882457304751e-06,6.523479765148857e-07,1.0536765880725394e-23,2.197204111657954e-06,0.938,6.7567785861538455e-09,0.018714196635483966,0.000856879203995906,8.49524446349404e-09,1.516200296977821e-06,0.0,0.0,0.01103536434946036,1.648022251216342e-10,0.051285135434911824,6.85694264963817e-08,6.37609884191915e-17,0.0011400884768836257,8.16792372920892e-17,8.870304496512711e-11
3.5447123098925484e-05,0.048764219312884285,3.260165910748561e-08,1.3402670985534392e-06,6.52401498194872e-07,1.0589474852388211e-23,2.196911722253619e-06,0.938,6.773242944041963e-09,0.01871254968142992,0.0008579759484080144,8.492786145002169e-09,1.5148088947155808e-06,0.0,0.0,0.011035915352042923,1.6250146165658652e-10,0.05128678232603967,6.883740807935176e-08,6.398079054472034e-17,0.001138991747771675,8.208373652775966e-17,8.905430411117586e-11
3.54762692221593e-05,0.048764219312884285,3.254589556616192e-08,1.3411436703456326e-06,6.524549989366863e-07,1.0642382782146401e-23,2.1966177461764904e-06,0.938,6.78972690178423e-09,0.018710903444417674,0.0008590722142981828,8.490322171960378e-09,1.5134179822011756e-06,0.0,0.0,0.011036466119372434,1.6023259367372312e-10,0.05128842850006893,6.910607548504188e-08,6.420110301107835e-17,0.00113789549746264,8.248973932104111e-17,8.940648412080243e-11
3.5505415345393115e-05,0.048764219312884285,3.249024893209017e-08,1.3420179611763477e-06,6.525084786658892e-07,1.0695490142205565e-23,2.1963221873777836e-06,0.938,6.806230447093633e-09,0.01870925792664794,0.000860168000200093,8.487852565738089e-09,1.512027561388225e-06,0.0,0.0,0.011037016650708904,1.5799518225266037e-10,0.05129007395479981,6.937542928953405e-08,6.442192632745817e-17,0.0011367997274199875,8.289724913848742e-17,8.97595858458313e-11
3.553456146862693e-05,0.048764219312884285,3.2434718893194246e-08,1.3428899711280424e-06,6.525619373083097e-07,1.0748797405005579e-23,2.196025049801067e-06,0.938,6.822753567661855e-09,0.018707613130312644,0.0008612633046532623,8.485377347651373e-09,1.5106376342237966e-06,0.0,0.0,0.011037566945315293,1.5578879446684438e-10,0.051291718688041346,6.964547006684314e-08,6.464326100240144e-17,0.0011357044391013449,8.330626944805711e-17,9.011361013537506e-11
3.556370759186075e-05,0.048764219312884285,3.237930513843805e-08,1.3437597002962967e-06,6.526153747900697e-07,1.0802305043219155e-23,2.195726337382286e-06,0.938,6.839296251159401e-09,0.018705969057594952,0.0008623581262030322,8.482896538963379e-09,1.5092482026484425e-06,0.0,0.0,0.011038117002457487,1.5361300330234864e-10,0.05129336269761125,6.991619838891659e-08,6.486510754379835e-17,0.0011346096339585135,8.371680371910033e-17,9.046855783583286e-11
3.559285371509456e-05,0.048764219312884285,3.232400735782177e-08,1.3446271487897945e-06,6.526687910375554e-07,1.0856013529749483e-23,2.19542605404974e-06,0.938,6.855858485235718e-09,0.018704325710669305,0.0008634524634005563,8.480410160884266e-09,1.507859268596222e-06,0.0,0.0,0.01103866682140431,1.5146738757776345e-10,0.05129500598133603,7.018761482563365e-08,6.50874664588872e-17,0.0011335153134374755,8.412885542234614e-17,9.082442979088857e-11
3.562199983832838e-05,0.048764219312884285,3.2268825242378024e-08,1.345492316730256e-06,6.527221859774151e-07,1.0909923337728542e-23,2.1951242037241037e-06,0.938,6.8724402575193174e-09,0.0187026830917014,0.00086454631480279,8.477918234570997e-09,1.5064708339946717e-06,0.0,0.0,0.011039216401427496,1.4935153186516166e-10,0.05129664853705085,7.045971994480511e-08,6.531033825425371e-17,0.0011324214789784125,8.454242802988939e-17,9.118122684150928e-11
3.5651145961562194e-05,0.048764219312884285,3.221375848416731e-08,1.3463552042523852e-06,6.527755595365944e-07,1.0964034940515964e-23,2.1948207903184738e-06,0.938,6.889041555617896e-09,0.01870104120284824,0.0008656396789724777,8.475420781127904e-09,1.505082900764838e-06,0.0,0.0,0.011039765741801712,1.4726502641212623e-10,0.05129829036259963,7.073251431217283e-08,6.553372343583066e-17,0.0011313281320157113,8.495752501517791e-17,9.15389498259438e-11
3.568029208479601e-05,0.048764219312884285,3.215880677627392e-08,1.3472158115038572e-06,6.528289116423021e-07,1.1018348811696483e-23,2.194515817738349e-06,0.938,6.9056623671184555e-09,0.018699400046258145,0.0008667325544781411,8.472917821606675e-09,1.5036954708213109e-06,0.0,0.0,0.011040314841804523,1.4520746706482648e-10,0.051299931455834884,7.10059984914092e-08,6.575762250889731e-17,0.0011302352739779773,8.537414985299965e-17,9.189759957972095e-11
3.5709438208029826e-05,0.048764219312884285,3.210396981280191e-08,1.3480741386452528e-06,6.528822422219995e-07,1.1072865425078136e-23,2.1942092898816476e-06,0.938,6.922302679587417e-09,0.018697759624070734,0.0008678249398940688,8.470409377005994e-09,1.502308546072188e-06,0.0,0.0,0.011040863700716408,1.4317845519212814e-10,0.05130157181461788,7.12801730441169e-08,6.59820359780789e-17,0.0011291429062880469,8.579230601946979e-17,9.225717693564815e-11
3.573858433126364e-05,0.048764219312884285,3.204924728887104e-08,1.3489301858499961e-06,6.529355512034516e-07,1.112758525469142e-23,2.1939012106387427e-06,0.938,6.938962480570758e-09,0.018696119938417008,0.0008689168338003043,8.467895468272192e-09,1.5009221284190989e-06,0.0,0.0,0.011041412317820735,1.4117759761072368e-10,0.05130321143681844,7.155503852982837e-08,6.620696434734627e-17,0.0011280510303629994,8.621199699201776e-17,9.26176827238098e-11
3.576773045449746e-05,0.048764219312884285,3.19946389006128e-08,1.349783953304355e-06,6.529888385146861e-07,1.1182508774786621e-23,2.1935915838924522e-06,0.938,6.955641757594111e-09,0.018694480991419314,0.0008700082347826331,8.465376116299277e-09,1.4995362197572536e-06,0.0,0.0,0.011041960692403773,1.392045065112699e-10,0.05130485032031508,7.183059550600557e-08,6.643240812001511e-17,0.0011269596476141653,8.663322624937457e-17,9.297911777156592e-11
3.5796876577731274e-05,0.048764219312884285,3.1940144345165965e-08,1.3506354412073693e-06,6.530421040839725e-07,1.123763645983179e-23,2.1932804135180617e-06,0.938,6.972340498162898e-09,0.018692842785191375,0.0008710991414325733,8.462851341928472e-09,1.4981508219754058e-06,0.0,0.0,0.01104250882375468,1.3725879938551819e-10,0.05130648846299489,7.210684452803957e-08,6.665836779874587e-17,0.0011258687594471433,8.70559972715599e-17,9.334148290355072e-11
3.582602270096509e-05,0.048764219312884285,3.1885763320672856e-08,1.3514846497707816e-06,6.530953478398888e-07,1.1292968784512284e-23,2.1929677033833496e-06,0.938,6.989058689762439e-09,0.01869120532183833,0.0008721895523473621,8.46032116594892e-09,1.4967659369558594e-06,0.0,0.0,0.011043056711165481,1.3534009895442528e-10,0.05130812586275358,7.238378614925022e-08,6.688484388554287e-17,0.0011247783672618083,8.74803135398692e-17,9.370477894167107e-11
3.5855168824198905e-05,0.048764219312884285,3.183149552627582e-08,1.3523315792190534e-06,6.531485697112802e-07,1.1348506223727987e-23,2.1926534573485797e-06,0.938,7.005796319858082e-09,0.01868956860345672,0.0008732794661299458,8.45778560909777e-09,1.4953815665745346e-06,0.0,0.0,0.011043604353931098,1.3344803309723067e-10,0.05130976251749537,7.266142092088594e-08,6.71118368817541e-17,0.001123688472452322,8.790617853686091e-17,9.406900670510532e-11
3.588431494743272e-05,0.048764219312884285,3.1777340662112006e-08,1.3531762297892866e-06,6.532017696272172e-07,1.140424925259093e-23,2.192337679266525e-06,0.938,7.022553375895306e-09,0.018687932632134523,0.000874368881388967,8.455244692059598e-09,1.4939977127009346e-06,0.0,0.0,0.0110441517513493,1.315822347814886e-10,0.05131139842513309,7.293974939212335e-08,6.733934728807066e-17,0.0011225990764071484,8.833359574634377e-17,9.44341670103018e-11
3.591346107066654e-05,0.048764219312884285,3.1723298429310193e-08,1.3540186017311407e-06,6.532549475170865e-07,1.1460198346425348e-23,2.192020372982499e-06,0.938,7.039329845299857e-09,0.01868629740995118,0.0008754577967387529,8.452698435467167e-09,1.4926143771981291e-06,0.0,0.0,0.011044698902720742,1.2974234199404081e-10,0.05131303358358813,7.3218772110067e-08,6.756737560452625e-17,0.0011215101805090617,8.876256865336385e-17,9.480026067097745e-11
3.594260719390035e-05,0.048764219312884285,3.166936852998767e-08,1.3548586953068717e-06,6.533081033105488e-07,1.1516353980764825e-23,2.1917015423343336e-06,0.938,7.0561257154778496e-09,0.018684662938977588,0.0008765462107993056,8.450146859901596e-09,1.491231561922839e-06,0.0,0.0,0.011045245807348914,1.2792799767291858e-10,0.05131466799079032,7.349848961974923e-08,6.779592233049676e-17,0.0011204217861351619,8.919310074419197e-17,9.516728849811658e-11
3.597175331713417e-05,0.048764219312884285,3.161555066724414e-08,1.3556965107912457e-06,6.533612369374697e-07,1.157271663134937e-23,2.1913811911524142e-06,0.938,7.0729409738158915e-09,0.018683029221276133,0.0008776341221962879,8.44758998589162e-09,1.4898492687254097e-06,0.0,0.0,0.011045792464540169,1.26138849640161e-10,0.05131630164467807,7.377890246412995e-08,6.802498796469982e-17,0.0011193338946568815,8.962519550631072e-17,9.553525129996983e-11
3.6000899440367984e-05,0.048764219312884285,3.156184454515932e-08,1.3565320484714412e-06,6.534143483280356e-07,1.1629286774126097e-23,2.1910593232597088e-06,0.938,7.089775607681202e-09,0.01868139625890071,0.0008787215295610135,8.44502783391445e-09,1.4884674994497694e-06,0.0,0.0,0.011046338873603704,1.2437455053553731e-10,0.051317934543198204,7.406001118409627e-08,6.825457300519437e-17,0.001118246507440001,9.005885642840185e-17,9.590414988205266e-11
3.60300455636018e-05,0.048764219312884285,3.150824986878994e-08,1.357365308647109e-06,6.534674374127246e-07,1.1686064885246463e-23,2.1907359424717505e-06,0.938,7.106629604421725e-09,0.01867976405389673,0.000879808431530435,8.442460424395982e-09,1.4870862559335302e-06,0.0,0.0,0.011046885033851555,1.226347577511615e-10,0.0513195666843061,7.434181631846247e-08,6.848467794938005e-17,0.00111715962584466,9.049408700033359e-17,9.6273985047144e-11
3.6059191686835616e-05,0.048764219312884285,3.145476634416313e-08,1.3581962916302846e-06,6.535205041221911e-07,1.1743051441062479e-23,2.1904110525966543e-06,0.938,7.123502951366249e-09,0.018678132608301156,0.0008808948267471314,8.439887777709945e-09,1.485705540007974e-06,0.0,0.0,0.011047430944598594,1.2091913336698712e-10,0.05132119806596551,7.462431840396986e-08,6.871530329399702e-17,0.001116073251225366,9.093089071314767e-17,9.664475759528545e-11
3.608833781006943e-05,0.048764219312884285,3.140139367827433e-08,1.359024997745267e-06,6.535735483874125e-07,1.1800246918128149e-23,2.1900846574351726e-06,0.938,7.140395635824516e-09,0.01867650192414249,0.0008819807138592983,8.4373099141788e-09,1.4843253534979833e-06,0.0,0.0,0.011047976605162513,1.1922734408717047e-10,0.051322828686148673,7.490751797528659e-08,6.894644953512527e-17,0.0011149873849310105,9.136927105904695e-17,9.701646832378006e-11
3.611748393330325e-05,0.048764219312884285,3.1348131579084844e-08,1.3598514273287047e-06,6.536265701396856e-07,1.1857651793197026e-23,2.189756760780658e-06,0.938,7.157307645087346e-09,0.018674872003440833,0.0008830660915207346,8.43472685407407e-09,1.4829456982221454e-06,0.0,0.0,0.011048522014863836,1.1755906117729045e-10,0.0513244585428362,7.519141556500752e-08,6.917811716818436e-17,0.0011139020283048768,9.18092315313824e-17,9.738911802719098e-11
3.614663005653706e-05,0.048764219312884285,3.129497975551437e-08,1.360675580729508e-06,6.536795693104478e-07,1.19152665432172e-23,2.1894273664190815e-06,0.938,7.174238966426747e-09,0.018673242848207844,0.0008841509583908312,8.432138617615273e-09,1.4815665759927757e-06,0.0,0.0,0.011049067173025891,1.159139604024142e-10,0.05132608763401713,7.547601170365411e-08,6.941030668793287e-17,0.0011128171826846535,9.225077562464065e-17,9.776270749734044e-11
3.617577617977088e-05,0.048764219312884285,3.1241937917439615e-08,1.361497458308699e-06,6.537325458314568e-07,1.1973091645333559e-23,2.1890964781291006e-06,0.938,7.191189587096032e-09,0.018671614460446826,0.0008852353131345609,8.429545224970955e-09,1.480187988615806e-06,0.0,0.0,0.01104961207897483,1.1429172196599684e-10,0.05132771595768889,7.576130691967444e-08,6.964301858846809e-17,0.0011117328494024462,9.269390683443122e-17,9.813723752330881e-11
3.6204922303004695e-05,0.048764219312884285,3.11890057756919e-08,1.3623170604395285e-06,6.537854996348303e-07,1.2031127576886045e-23,2.1887640996820157e-06,0.938,7.208159494329932e-09,0.018669986842152694,0.0008863191544224644,8.426946696259088e-09,1.478809937890888e-06,0.0,0.0,0.01105015673203959,1.1269203044960367e-10,0.051329343511857216,7.604730173944298e-08,6.987625336322545e-17,0.0011106490297847875,9.313862865747382e-17,9.851270889143347e-11
3.623406842623851e-05,0.048764219312884285,3.113618304204931e-08,1.3631343875073882e-06,6.538384306527852e-07,1.2089374815402948e-23,2.188430234841774e-06,0.938,7.225148675344713e-09,0.018668359995312,0.0008874024809306407,8.424343051545806e-09,1.4774324256114619e-06,0.0,0.0,0.011050701131551923,1.111145747534449e-10,0.05133097029453625,7.63339966872608e-08,7.011001150497829e-17,0.001109565725152652,9.358494459158584e-17,9.888912238530776e-11
3.6263214549472326e-05,0.048764219312884285,3.108346942923557e-08,1.363949439909626e-06,6.538913388178457e-07,1.214783383860401e-23,2.1880948873650636e-06,0.938,7.2421571173382855e-09,0.018666733921902982,0.0008884852913407343,8.421734310846565e-09,1.476055453564609e-06,0.0,0.0,0.011051245276846365,1.0955904803771144e-10,0.05133259630374847,7.662139228535525e-08,7.034429350583724e-17,0.0011084829368214635,9.403285813566957e-17,9.926647878578009e-11
3.629236067270614e-05,0.048764219312884285,3.103086465091826e-08,1.3647622180557022e-06,6.539442240629534e-07,1.2206505124399922e-23,2.1877580610012526e-06,0.938,7.259184807490325e-09,0.01866510862389553,0.0008895675843399243,8.419120494126604e-09,1.474679023531134e-06,0.0,0.0,0.011051789167260233,1.0802514766470074e-10,0.05133422153752459,7.69094890538802e-08,7.057909985724996e-17,0.0011074006661011113,9.448237278969968e-17,9.964477887095285e-11
3.632150679593996e-05,0.048764219312884285,3.097836842169987e-08,1.3655727223670963e-06,6.539970863211047e-07,1.2265389150883396e-23,2.1874197594923915e-06,0.938,7.276231732962376e-09,0.01866348410325126,0.0008906493586209122,8.416501621299502e-09,1.473303137285692e-06,0.0,0.0,0.011052332802133634,1.0651257514172302e-10,0.0513358459939037,7.719828751091592e-08,7.081443105000073e-17,0.0011063189142959565,9.493349205471058e-17,1.0002402341618164e-10
3.6350652919173774e-05,0.048764219312884285,3.092598045711758e-08,1.3663809532770878e-06,6.540499255255711e-07,1.2324486396332919e-23,2.187079986573317e-06,0.938,7.293297880897978e-09,0.01866186036192348,0.0008917306128819116,8.413877712228462e-09,1.471927796596613e-06,0.0,0.0,0.011052876180809445,1.0502103606477655e-10,0.05133746967093312,7.748778817246923e-08,7.105028757420995e-17,0.001105237682704849,9.538621943278389e-17,1.0040421319407422e-10
3.637979904240759e-05,0.048764219312884285,3.087370047364175e-08,1.3671869112309527e-06,6.541027416101232e-07,1.2383797339214381e-23,2.186738745971591e-06,0.938,7.310383238422768e-09,0.01866023740185724,0.0008928113458266339,8.411248786726803e-09,1.4705530032259446e-06,0.0,0.0,0.011053419302633307,1.0355024006298239e-10,0.051339092566668416,7.777799155247345e-08,7.128666991933385e-17,0.001104156972621137,9.584055842703573e-17,1.0078534897448978e-10
3.6408945165641405e-05,0.048764219312884285,3.082152818866598e-08,1.367990596685869e-06,6.541555345085405e-07,1.2443322458169232e-23,2.186396041407489e-06,0.938,7.327487792644591e-09,0.018658615224989357,0.0008938915561642801,8.40861486455639e-09,1.4691787589296463e-06,0.0,0.0,0.011053962166953627,1.0209990074376778e-10,0.051340714679173456,7.806889816278847e-08,7.152357857416396e-17,0.0011030767853326762,9.629651254160435e-17,1.0116743152453789e-10
3.643809128887522e-05,0.048764219312884285,3.076946332050768e-08,1.368792010110653e-06,6.542083041548164e-07,1.2503062232018534e-23,2.186051876594119e-06,0.938,7.344611530653625e-09,0.018656993833248377,0.0008949712426095263,8.405975965428985e-09,1.4678050654574003e-06,0.0,0.0,0.01105450477312157,1.0066973563878902e-10,0.051342336006520294,7.836050851320101e-08,7.1761014026827e-17,0.0011019971221218454,9.675408528163742e-17,1.0155046160857783e-10
3.646723741210904e-05,0.048764219312884285,3.0717505588406996e-08,1.369591151986005e-06,6.54261050483557e-07,1.256301713976785e-23,2.1857062552373594e-06,0.938,7.36175443952248e-09,0.018655373228554668,0.0008960504038825143,8.403332109006848e-09,1.4664319245525855e-06,0.0,0.0,0.01105504712049105,9.925946615058301e-11,0.05134395654678915,7.865282311142451e-08,7.199897676478415e-17,0.0011009179842655559,9.721328015327959e-17,1.0193443998821784e-10
3.649638353534285e-05,0.048764219312884285,3.066565471251575e-08,1.3703880228044105e-06,6.543137734293333e-07,1.2623187660591864e-23,2.1853591810358307e-06,0.938,7.378916506306315e-09,0.01865375341282039,0.0008971290387088381,8.400683314900913e-09,1.465059337952552e-06,0.0,0.0,0.011055589208418716,9.786881749993847e-11,0.051345576298068504,7.894584246309944e-08,7.223746727483086e-17,0.0010998393730352633,9.767410066365992e-17,1.0231936742231422e-10
3.652552965857667e-05,0.048764219312884285,3.061391041389891e-08,1.37118262306983e-06,6.543664729268318e-07,1.2683574273837936e-23,2.1850106576810347e-06,0.938,7.396097718042951e-09,0.018652134387949517,0.000898207145819534,8.398029602672372e-09,1.4636873073884392e-06,0.0,0.0,0.011056131036263971,9.649751867397667e-11,0.05134719525845499,7.923956707179335e-08,7.247648604309654e-17,0.0010987612896969803,9.813655032087949e-17,1.027052446669705e-10
3.6554675781810484e-05,0.048764219312884285,3.0562272414533855e-08,1.3719749532980004e-06,6.544191489114958e-07,1.274417745903582e-23,2.184660688857289e-06,0.938,7.413298061752979e-09,0.018650516155837866,0.0008992847239510676,8.395370991833235e-09,1.46231583458505e-06,0.0,0.0,0.011056672603388943,9.514530237493279e-11,0.051348813426053345,7.953399743900107e-08,7.271603355504399e-17,0.0010976837355112861,9.860063263399871e-17,1.0309207247553708e-10
3.65838219050443e-05,0.048764219312884285,3.051074043729822e-08,1.3727650140163237e-06,6.544718013187086e-07,1.2804997695878148e-23,2.1843092782416826e-06,0.938,7.4305175244398665e-09,0.01864889871837311,0.0009003617718453232,8.392707501844337e-09,1.4609449212612064e-06,0.0,0.0,0.011057213909158476,9.381190496962764e-11,0.051350430798976505,7.982913406414495e-08,7.295611029546924e-17,0.0010966067117333409,9.90663511130251e-17,1.0347985159861023e-10
3.6612968028278116e-05,0.048764219312884285,3.0459314205972204e-08,1.3735528057635137e-06,6.545244300838107e-07,1.2866035464222149e-23,2.1839564295042315e-06,0.938,7.447756093090076e-09,0.018647282077434803,0.000901438288249592,8.390039152117138e-09,1.4595745691296104e-06,0.0,0.0,0.011057754952940155,9.249706643962158e-11,0.05135204737534552,8.012497744457491e-08,7.319671674850101e-17,0.0010955302196128947,9.95337092689006e-17,1.0386858278403149e-10
3.664211415151193e-05,0.048764219312884285,3.040799344523841e-08,1.3743383290899567e-06,6.54577035143082e-07,1.2927291244106278e-23,2.183602146307811e-06,0.938,7.465013754673175e-09,0.018645666234894373,0.00090251427191656,8.387365962014234e-09,1.4582047798965869e-06,0.0,0.0,0.011058295734104268,9.120053033204054e-11,0.051353663153289486,8.042152807556892e-08,7.343785339760051e-17,0.001094454260394301,1.000027106134893e-16,1.0425826677688709e-10
3.667126027474575e-05,0.048764219312884285,3.0356777880668245e-08,1.3751215845575835e-06,6.546296164327505e-07,1.2988765515726134e-23,2.183246432308102e-06,0.938,7.48229049614193e-09,0.01864405119261517,0.0009035897216042971,8.384687950847168e-09,1.456835555262507e-06,0.0,0.0,0.011058836252023807,8.992204371106587e-11,0.051355278130945634,8.071878645033292e-08,7.367952072556099e-17,0.0010933788353165274,1.004733586595649e-16,1.0464890431950734e-10
3.6700406397979564e-05,0.048764219312884285,3.0305667238725446e-08,1.3759025727394698e-06,6.546821738887662e-07,1.3050458759432246e-23,2.1828892911537573e-06,0.938,7.499586304432449e-09,0.018642436952452462,0.000904664636076245,8.382005137878536e-09,1.455466896921742e-06,0.0,0.0,0.01105937650607448,8.866135711007868e-11,0.05135689230645927,8.101675306000144e-08,7.392171921450738e-17,0.0010923039456131685,1.0094565692079838e-16,1.05040496151466e-10
3.672955252121338e-05,0.048764219312884285,3.025466124676606e-08,1.3766812942202669e-06,6.54734707448234e-07,1.3112371455756161e-23,2.182530726486329e-06,0.938,7.516901166464244e-09,0.01864082351625347,0.0009057390141012057,8.379317542322334e-09,1.45409880656224e-06,0.0,0.0,0.011059916495634677,8.741822448445006e-11,0.05135850567798371,8.131542839363761e-08,7.416444934589606e-17,0.0010912295925124542,1.0141960891174556e-16,1.0543304300957973e-10
3.6758698644447195e-05,0.048764219312884285,3.020375963302386e-08,1.3774577495960457e-06,6.547872170482789e-07,1.3174504085381918e-23,2.1821707419402096e-06,0.938,7.534235069140375e-09,0.01863921088585736,0.0009068128544533303,8.37662518334164e-09,1.4527312858659956e-06,0.0,0.0,0.011060456220085495,8.619240316496869e-11,0.0513601182436803,8.16148129382335e-08,7.440771160051432e-17,0.0010901557772372654,1.0189521814783477e-16,1.0582654562790765e-10
3.678784476768101e-05,0.048764219312884285,3.015296212661462e-08,1.3782319394738543e-06,6.548397026254076e-07,1.3236857129136578e-23,2.181809341142813e-06,0.938,7.551587999347554e-09,0.018637599063095294,0.0009078861559121071,8.373928080051024e-09,1.451364336509149e-06,0.0,0.0,0.011060995678810701,8.498365381189693e-11,0.051361730001718474,8.191490717871063e-08,7.465150645848029e-17,0.0010890825010051435,1.0237248814535432e-16,1.0622100473775067e-10
3.681699089091483e-05,0.048764219312884285,3.010226845753667e-08,1.3790038644722286e-06,6.54892164117523e-07,1.3299431068028963e-23,2.1814465277144866e-06,0.938,7.568959943956242e-09,0.01863598804979042,0.0009089589172623502,8.37122625151673e-09,1.4499979601613836e-06,0.0,0.0,0.011061534871196753,8.379174036964758e-11,0.05136334095027556,8.221571159792004e-08,7.489583439924234e-17,0.0010880097650283016,1.0285142242144045e-16,1.0661642106765122e-10
3.684613701414864e-05,0.048764219312884285,3.0051678356655035e-08,1.3797735252209912e-06,6.549446014627234e-07,1.3362226383217542e-23,2.181082305268453e-06,0.938,7.586350889820765e-09,0.018634377847757903,0.0009100311372941876,8.368519716754172e-09,1.4486321584863896e-06,0.0,0.0,0.011062073796632772,8.261643002207209e-11,0.051364951087536935,8.251722667664279e-08,7.514069590157894e-17,0.0010869375705136383,1.0333202449406466e-16,1.0701279534339255e-10
3.687528313738246e-05,0.048764219312884285,3.000119155570675e-08,1.3805409223607756e-06,6.54997014598016e-07,1.342524355598906e-23,2.180716677411012e-06,0.938,7.60376082377941e-09,0.018632768458804943,0.0009111028148030499,8.365808494730776e-09,1.4472669331421735e-06,0.0,0.0,0.011062612454510557,8.145749314835317e-11,0.05136656041169594,8.281945289359037e-08,7.538609144359822e-17,0.0010858659186627469,1.0381429788202169e-16,1.0741012828799853e-10
3.6904429260616274e-05,0.048764219312884285,2.995080778730146e-08,1.3813060565436206e-06,6.550494034620498e-07,1.3488483067813382e-23,2.1803496477414214e-06,0.938,7.62118973265455e-09,0.018631159884730773,0.0009121739485896593,8.363092604365828e-09,1.4459022857802723e-06,0.0,0.0,0.01106315084422456,8.031470327949264e-11,0.0513681689209538,8.312239072540497e-08,7.56320215027378e-17,0.0010847948106719265,1.0429824610491699e-16,1.0780842062173321e-10
3.693357538385009e-05,0.048764219312884285,2.9900526784904806e-08,1.3820689284327144e-06,6.551017679940002e-07,1.355194540031008e-23,2.1799812198518577e-06,0.938,7.638637603252736e-09,0.018629552127326705,0.000913244537460016,8.36037206452793e-09,1.4445382180461396e-06,0.0,0.0,0.011063688965171892,7.918783705538725e-11,0.051369776613519734,8.342604064665989e-08,7.58784865557642e-17,0.001083724247732198,1.0478387268315452e-16,1.0820767306210024e-10
3.6962721507083906e-05,0.048764219312884285,2.985034828284458e-08,1.3828295387018895e-06,6.551541081313211e-07,1.3615631035208673e-23,2.179611397327623e-06,0.938,7.656104422364806e-09,0.018627945188376134,0.0009143145802253897,8.357646894038201e-09,1.4431747315797355e-06,0.0,0.0,0.01106422681675231,7.807667418248426e-11,0.05137138348761084,8.373040312986017e-08,7.612548707877287e-17,0.0010826542310293102,1.0527118113792456e-16,1.086078863238427e-10
3.699186763031772e-05,0.048764219312884285,2.980027201631141e-08,1.38358788803631e-06,6.552064238133187e-07,1.367954045442318e-23,2.179240183747007e-06,0.938,7.673590176766004e-09,0.01862633906965455,0.000915384075702306,8.354917111669794e-09,1.4418118280145836e-06,0.0,0.0,0.011064764398368227,7.69809973920092e-11,0.05137298954145212,8.40354786454427e-08,7.637302354718763e-17,0.0010815847617437551,1.0576017499119137e-16,1.0900906111894286e-10
3.702101375355154e-05,0.048764219312884285,2.975029772134126e-08,1.3843439771321435e-06,6.55258714980385e-07,1.374367414002181e-23,2.1788675826812567e-06,0.938,7.691094853216065e-09,0.018624733772929575,0.0009164530227125346,8.35218273614532e-09,1.4404495089779692e-06,0.0,0.0,0.011065301709424671,7.590059239875791e-11,0.051374594773276445,8.434126766177702e-08,7.662109643576046e-17,0.0010805158410507776,1.0625085776568085e-16,1.0941119815662169e-10
3.705015987678535e-05,0.048764219312884285,2.970042513482281e-08,1.385097806696039e-06,6.553109815703781e-07,1.3808032574160095e-23,2.1784935976948024e-06,0.938,7.708618438459338e-09,0.01862312929996094,0.000917521420083079,8.349443786140476e-09,1.4390877760918843e-06,0.0,0.0,0.011065838749329331,7.483524786044558e-11,0.05137619918132453,8.464777064516552e-08,7.68697062185712e-17,0.0010794474701203889,1.0674323298486859e-16,1.0981429814333868e-10
3.707930600001917e-05,0.048764219312884285,2.9650653994497294e-08,1.3858493774459093e-06,6.553632235231177e-07,1.3872616239178236e-23,2.178118232345081e-06,0.938,7.726160919224881e-09,0.01862152565250056,0.0009185892666461648,8.346700280283084e-09,1.4377266309719754e-06,0.0,0.0,0.011066375517492498,7.378475533760524e-11,0.05137780276384498,8.495498805984409e-08,7.71188533690273e-17,0.0010783796501173748,1.0723730417296741e-16,1.1021836178279155e-10
3.7108452123252985e-05,0.048764219312884285,2.960098403894151e-08,1.3865986901105091e-06,6.554154407803906e-07,1.3937425617581675e-23,2.1777414901825266e-06,0.938,7.743722282226566e-09,0.018619922832292496,0.0009196565612392268,8.343952237150584e-09,1.4363660752274387e-06,0.0,0.0,0.011066912013327095,7.274890925402787e-11,0.05137940551909417,8.52629203679826e-08,7.736853835986335e-17,0.0010773123822013118,1.0773307485491532e-16,1.1062338977591616e-10
3.71375982464868e-05,0.048764219312884285,2.9551415007575304e-08,1.387345745428934e-06,6.554676332804446e-07,1.400246119193554e-23,2.1773633747508206e-06,0.938,7.761302514163196e-09,0.018618320841073007,0.0009207233027048995,8.341199675274143e-09,1.4350061104623544e-06,0.0,0.0,0.011067448236248657,7.172750685773796e-11,0.05138100744533629,8.557156802968538e-08,7.761876166314097e-17,0.0010762456675265741,1.082305485563632e-16,1.1102938282088604e-10
3.7166744369720616e-05,0.048764219312884285,2.9501946640660842e-08,1.3880905441514661e-06,6.555198009633939e-07,1.4067723444986827e-23,2.1769838895866597e-06,0.938,7.778901601718592e-09,0.018616719680570555,0.0009217894898910043,8.338442613137012e-09,1.4336467382746405e-06,0.0,0.0,0.011067984185675329,7.072034818249605e-11,0.05138260854084333,8.588093150299188e-08,7.786952375024856e-17,0.0010751795072423487,1.0872972880366287e-16,1.1143634161311249e-10
