Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36),H2(13),H2X(31),NH2(D)(23),N2O(37)
1.8935382218955536e-05,0.06438004230410234,5.016447685229288e-07,4.726352603609284e-10,4.4686546008183384e-07,8.938486930822719e-23,7.375109245499278e-07,0.938,1.8634642196728424e-08,0.019994739974113614,3.557511921786447e-06,1.1430648302493399e-08,2.0822600006647719e-07,0.0,0.0,0.02041494952008726,3.476423522246468e-12,0.05000478308130201,2.16376462222902e-10,6.8795451687071295e-12,0.0019957130475842144,1.3537752554305782e-15,7.381784321590752e-14,1.1754587011489844e-08,1.3736700446613089e-11,2.2665132213507422e-11,1.9546620625013904e-19
1.8954873715063923e-05,0.06438004230410234,5.016437480019869e-07,4.729905886200377e-10,4.468655516762135e-07,8.975342866519389e-23,7.375111794953367e-07,0.938,1.8672418733474467e-08,0.019994734347294815,3.5611989799917164e-06,1.1430647979364509e-08,2.082256307702161e-07,0.0,0.0,0.020414951422759484,3.403557043232642e-12,0.05000478867038014,2.1705105340833313e-10,6.898146235848046e-12,0.00199570932241567,1.3593572676713413e-15,7.40903835673913e-14,1.1754439823416315e-08,1.3736529724312694e-11,2.2665083994876085e-11,1.9627275044697705e-19
1.897436521117231e-05,0.06438004230410234,5.016427274775047e-07,4.733459145316374e-10,4.468656432718577e-07,9.012311727441486e-23,7.375114344454161e-07,0.938,1.8710231336277603e-08,0.019994728720418294,3.564886012080276e-06,1.1430647656245304e-08,2.082252614730335e-07,0.0,0.0,0.020414953325479476,3.3322198041738177e-12,0.05000479425947681,2.177270427671694e-10,6.9167757613173756e-12,0.001995705597234356,1.3649563827541371e-15,7.436362263670412e-14,1.1754293228423702e-08,1.373635969506908e-11,2.2665035776039028e-11,1.9708176765892198e-19
1.8993856707280698e-05,0.06438004230410234,5.016417069494869e-07,4.737012380980167e-10,4.4686573486864855e-07,9.049393739400913e-23,7.375116894001603e-07,0.938,1.8748079998862666e-08,0.01999472309348413,3.5685730180551835e-06,1.1430647333135204e-08,2.082248921749344e-07,0.0,0.0,0.020414955228247177,3.26237971137092e-12,0.05000479984859205,2.1840443173682033e-10,6.935433751064637e-12,0.001995701872040275,1.3705726348767839e-15,7.46375613964413e-14,1.1754147224213922e-08,1.3736190356206915e-11,2.2664987556996466e-11,1.9789326283479143e-19
1.9013348203389085e-05,0.06438004230410234,5.016406864179356e-07,4.740565593178451e-10,4.468658264666622e-07,9.086589128415366e-23,7.375119443595614e-07,0.938,1.878596471495559e-08,0.019994717466492385,3.5722599979194997e-06,1.143064701003433e-08,2.0822452287592253e-07,0.0,0.0,0.02041495713106251,3.1940053446598942e-12,0.05000480543772587,2.190832217546657e-10,6.954120211016717e-12,0.0019956981468334254,1.3762060582684896e-15,7.491220081929651e-14,1.1754001808497821e-08,1.3736021705049461e-11,2.2664939337748595e-11,1.9870724092795004e-19
1.9032839699497472e-05,0.06438004230410234,5.016396658828517e-07,4.74411878190139e-10,4.4686591806599334e-07,9.12389812070937e-23,7.37512199323607e-07,0.938,1.88238854782834e-08,0.019994711839443128,3.575946951676281e-06,1.1430646686943232e-08,2.0822415357598478e-07,0.0,0.0,0.020414959033925414,3.127065943276683e-12,0.050004811026878246,2.1976341425805566e-10,6.972835147077918e-12,0.0019956944216138073,1.3818566871898435e-15,7.518754187806111e-14,1.1753856978995113e-08,1.373585373891962e-11,2.266489111829563e-11,1.9952370689630855e-19
1.905038204599502e-05,0.06438004230410234,5.016387473982592e-07,4.74731663171187e-10,4.468660005063272e-07,9.157573531721937e-23,7.375124287952139e-07,0.938,1.885804498048052e-08,0.01999470677504967,3.579265187737969e-06,1.1430646396168711e-08,2.0822382120525613e-07,0.0,0.0,0.020414960746542657,3.0680224740192573e-12,0.050004816057131266,2.2037678782419323e-10,6.989702941468041e-12,0.001995691068905235,1.3869569922885704e-15,7.543594953374239e-14,1.1753727131777579e-08,1.3735703152921872e-11,2.266484772061277e-11,2.0026065750250276e-19
1.906792439249257e-05,0.06438004230410234,5.016378289108106e-07,4.750514462523615e-10,4.468660829476672e-07,9.191341310012275e-23,7.375126582705739e-07,0.938,1.8892233671286203e-08,0.01999470171060973,3.582583402657256e-06,1.1430646105401671e-08,2.0822348883378458e-07,0.0,0.0,0.020414962459198344,3.0100954094020265e-12,0.05000482108739933,2.2099129961563782e-10,7.0065938105433016e-12,0.001995687716186322,1.3920712866629629e-15,7.568492701185208e-14,1.17535977559031e-08,1.3735553117726866e-11,2.266480432276409e-11,2.009996309279164e-19
1.9083712504340365e-05,0.06438004230410234,5.016370022696657e-07,4.753392494003894e-10,4.468661571457605e-07,9.22181142115374e-23,7.375128648015994e-07,0.938,1.8923028445493904e-08,0.01999469715257407,3.5855697780097048e-06,1.1430645843717875e-08,2.0822318969881994e-07,0.0,0.0,0.02041496400062129,2.9588981223610636e-12,0.050004825614653435,2.2154533427655502e-10,7.0218153250859555e-12,0.0019956846987304573,1.396686133126685e-15,7.590949452661715e-14,1.1753481719255468e-08,1.3735418555395172e-11,2.2664765264558626e-11,2.016664395161952e-19
1.909950061618816e-05,0.06438004230410234,5.016361756262095e-07,4.756270510107829e-10,4.468662313445623e-07,9.252356604355108e-23,7.375130713356529e-07,0.938,1.8953846855440665e-08,0.01999469259450083,3.5885561362402367e-06,1.1430645582039713e-08,2.0822289056325044e-07,0.0,0.0,0.020414965542075312,2.9085729079354167e-12,0.05000483014191973,2.2210029251247042e-10,7.037055536665869e-12,0.0019956816812662175,1.4013123494559882e-15,7.613452468930718e-14,1.1753366061869428e-08,1.373528443626496e-11,2.266472620621907e-11,2.0233489216702974e-19
1.9115288728035955e-05,0.06438004230410234,5.016353489804444e-07,4.759148510826713e-10,4.4686630554422557e-07,9.282976980337768e-23,7.375132778727333e-07,0.938,1.898468889779538e-08,0.019994688036390033,3.591542477350476e-06,1.1430645320367641e-08,2.082225914270812e-07,0.0,0.0,0.020414967083560366,2.859104911732156e-12,0.05000483466919823,2.2265617508717957e-10,7.052314448366948e-12,0.001995678663793602,1.4059499539335998e-15,7.636001801713532e-14,1.1753250782554202e-08,1.3735150758941302e-11,2.266468714774552e-11,2.030049915261574e-19
1.913107683988375e-05,0.06438004230410234,5.016345223323709e-07,4.762026496157283e-10,4.4686637974471256e-07,9.31367266991343e-23,7.375134844128357e-07,0.938,1.901555456922741e-08,0.019994683478241716,3.5945288013420436e-06,1.1430645058701652e-08,2.082222922903043e-07,0.0,0.0,0.020414968625076434,2.8104795323609988e-12,0.050004839196488904,2.2321298276446525e-10,7.067592063263486e-12,0.00199567564631261,1.4105989648557375e-15,7.658597502735583e-14,1.1753135880122752e-08,1.3735017522033635e-11,2.266464808913809e-11,2.0367674024126962e-19
1.9146864951731545e-05,0.06438004230410234,5.016336956819899e-07,4.764904466116464e-10,4.4686645394581835e-07,9.344443793984247e-23,7.375136909559519e-07,0.938,1.9046443866406592e-08,0.01999467892005591,3.597515108216561e-06,1.1430644797041019e-08,2.0822199315291496e-07,0.0,0.0,0.020414970166623487,2.762682417185673e-12,0.05000484372379176,2.2377071630809742e-10,7.082888384420177e-12,0.001995672628823243,1.4152594005321058e-15,7.681239623726402e-14,1.1753021353391752e-08,1.3734884724165556e-11,2.266460903039688e-11,2.043501409620119e-19
1.916265306357934e-05,0.06438004230410234,5.016328690293037e-07,4.767782420693089e-10,4.4686652814792566e-07,9.375290473537381e-23,7.375138975020826e-07,0.938,1.907735678600323e-08,0.01999467436183264,3.6005013979756506e-06,1.1430644535386706e-08,2.0822169401493417e-07,0.0,0.0,0.020414971708201498,2.7156994580284077e-12,0.05000484825110683,2.243293764818334e-10,7.098203414892136e-12,0.0019956696113255,1.4199312792858947e-15,7.703928216419604e-14,1.1752907201181606e-08,1.3734752363955641e-11,2.266456997152198e-11,2.050251963399832e-19
1.9178441175427135e-05,0.06438004230410234,5.016320423743141e-07,4.770660359887138e-10,4.468666023508315e-07,9.40621282965282e-23,7.375141040512244e-07,0.938,1.910829332468809e-08,0.019994669803571938,3.6034876706209334e-06,1.1430644273738338e-08,2.0822139487634396e-07,0.0,0.0,0.02041497324981043,2.6695167870009527e-12,0.05000485277843408,2.2488896404941754e-10,7.1135371577249105e-12,0.0019956665938193814,1.4246146194537758e-15,7.726663332552868e-14,1.1752793422316411e-08,1.3734620440027128e-11,2.26645309125135e-11,2.0570190902873524e-19
1.919265047609015e-05,0.06438004230410234,5.016312983828531e-07,4.773250492023159e-10,4.4686666913391164e-07,9.434107753762355e-23,7.375142899480184e-07,0.938,1.9136156401073658e-08,0.019994665701105332,3.606175301370722e-06,1.1430644038259183e-08,2.0822112565108445e-07,0.0,0.0,0.020414974637284877,2.6286253580368994e-12,0.05000485685303902,2.25393386413208e-10,7.127353527852356e-12,0.0019956638780567145,1.4288394402800382e-15,7.747164757378527e-14,1.1752691339578774e-08,1.3734502080384746e-11,2.2664495759291747e-11,2.063123696440639e-19
1.9206859776753162e-05,0.06438004230410234,5.016305543895272e-07,4.77584061171061e-10,4.468667359177758e-07,9.46206416242436e-23,7.375144758472417e-07,0.938,1.9164038603798047e-08,0.01999466159860845,3.6088629182608203e-06,1.1430643802784874e-08,2.0822085642534866e-07,0.0,0.0,0.020414976024784343,2.5883613413146775e-12,0.05000486092765384,2.2589856114138996e-10,7.1411850596579845e-12,0.0019956611622872636,1.4330735731017573e-15,7.767703945823921e-14,1.1752589557449023e-08,1.3734384072031044e-11,2.2664460605961942e-11,2.0692417676927335e-19
1.9221069077416175e-05,0.06438004230410234,5.016298103943396e-07,4.778430718927682e-10,4.4686680270266923e-07,9.490082144088261e-23,7.37514661748898e-07,0.938,1.9191939930435214e-08,0.019994657496081317,3.6115505212924126e-06,1.1430643567316374e-08,2.082205871991347e-07,0.0,0.0,0.02041497741230878,2.5487151102952224e-12,0.050004865002278534,2.2640448879070654e-10,7.155031755342191e-12,0.001995658446511029,1.4373170313143661e-15,7.788280935614231e-14,1.175248807507759e-08,1.3734266413961325e-11,2.266442545252415e-11,2.075373323428592e-19
1.923527837807919e-05,0.06438004230410234,5.016290663972889e-07,4.781020813702456e-10,4.468668694875084e-07,9.518161787271012e-23,7.375148476529789e-07,0.938,1.921986037855944e-08,0.01999465339352395,3.614238110466676e-06,1.1430643331850975e-08,2.0822031797238547e-07,0.0,0.0,0.020414978799858197,2.5096771861342063e-12,0.050004869076913115,2.269111699178926e-10,7.168893617099133e-12,0.001995655730728011,1.441569828322136e-15,7.808895764477255e-14,1.1752386891617295e-08,1.3734149105194893e-11,2.2664390298978458e-11,2.0815183830459724e-19
1.9249487678742202e-05,0.06438004230410234,5.016283223983754e-07,4.783610896041447e-10,4.468669362730104e-07,9.5463031805363e-23,7.37515033559477e-07,0.938,1.924779994574529e-08,0.01999464929093638,3.6169256857847887e-06,1.1430643096389906e-08,2.0822004874515848e-07,0.0,0.0,0.020414980187432555,2.4712382354380234e-12,0.05000487315155756,2.2741860507967447e-10,7.1827706471167486e-12,0.0019956530149382104,1.4458319775381756e-15,7.829548470143433e-14,1.1752286006223338e-08,1.3734032144751961e-11,2.2664355145324935e-11,2.087676965955435e-19
1.9262276049338915e-05,0.06438004230410234,5.016276527977632e-07,4.78594195948792e-10,4.468669963809899e-07,9.571683304040789e-23,7.375152008773972e-07,0.938,1.927296190100589e-08,0.01999464559858175,3.6193444917250627e-06,1.1430642884480186e-08,2.0821980644025359e-07,0.0,0.0,0.020414981436270796,2.43714770351322e-12,0.05000487681874603,2.2787594188498536e-10,7.195272944798788e-12,0.0019956505707215896,1.4496759190637368e-15,7.848168321096e-14,1.175219546351922e-08,1.3733927177341802e-11,2.266432350694461e-11,2.093231269041823e-19
1.9275064419935628e-05,0.06438004230410234,5.01626983195645e-07,4.788273012853794e-10,4.4686705648925067e-07,9.597113581549415e-23,7.375153681972765e-07,0.938,1.9298139338974363e-08,0.019994641906202676,3.6217632864436706e-06,1.1430642672573583e-08,2.082195641349391e-07,0.0,0.0,0.020414982685129212,2.403528292314306e-12,0.05000488048594248,2.283338903151023e-10,7.207787532125413e-12,0.001995648126499474,1.453527456540372e-15,7.866818910332066e-14,1.1752105160954008e-08,1.3733822490556233e-11,2.2664291868477056e-11,2.0987965558960464e-19
1.928785279053234e-05,0.06438004230410234,5.016263135920203e-07,4.790604056142987e-10,4.468671165980279e-07,9.622594077747951e-23,7.375155355191098e-07,0.938,1.9323332257883224e-08,0.019994638213799185,3.624182069941476e-06,1.1430642460670642e-08,2.082193218292261e-07,0.0,0.0,0.020414983934007796,2.3703734911483784e-12,0.05000488415314694,2.2879245077586155e-10,7.220314410678722e-12,0.0019956456822718648,1.4573865997645933e-15,7.88550026536254e-14,1.1752015097916813e-08,1.3733718083679854e-11,2.2664260229922308e-11,2.104372840694991e-19
1.9299362324069384e-05,0.06438004230410234,5.016257109474711e-07,4.792701986481908e-10,4.4686717069637663e-07,9.645569514801392e-23,7.375156861104304e-07,0.938,1.9346019119644558e-08,0.019994634890615162,3.6263589654964247e-06,1.1430642269961151e-08,2.0821910375374394e-07,0.0,0.0,0.020414985058015755,2.3409261031149743e-12,0.05000488745363779,2.2920567881216318e-10,7.2315991116798535e-12,0.001995643482462319,1.4608663396820611e-15,7.902339812383328e-14,1.1751934245476126e-08,1.3733624356223829e-11,2.266423175514853e-11,2.109400911980738e-19
1.9310871857606428e-05,0.06438004230410234,5.016251083017039e-07,4.794799908655392e-10,4.4686722479508237e-07,9.668585728632813e-23,7.375158367033334e-07,0.938,1.9368718518247876e-08,0.01999463156741138,3.628535851963845e-06,1.143064207925448e-08,2.0821888567793597e-07,0.0,0.0,0.020414986182040025,2.3118452280832097e-12,0.050004890754135126,2.2961940321785474e-10,7.2428937710004474e-12,0.0019956412826483225,1.464352255344756e-15,7.919204322040657e-14,1.1751853586116403e-08,1.373353085439972e-11,2.2664203280304205e-11,2.114437913438558e-19
1.9322381391143472e-05,0.06438004230410234,5.016245056547184e-07,4.796897822667404e-10,4.468672788942966e-07,9.691642766477756e-23,7.375159872978152e-07,0.938,1.9391430452405094e-08,0.019994628244187847,3.6307127293443635e-06,1.1430641888550995e-08,2.0821866760180897e-07,0.0,0.0,0.020414987306080597,2.2831263043386787e-12,0.050004894054638954,2.3003362428877948e-10,7.254198389785428e-12,0.001995639082829877,1.467844353906369e-15,7.936093814393513e-14,1.175177311939551e-08,1.3733437577689935e-11,2.2664174805389365e-11,2.1194838554208367e-19
1.9333890924680516e-05,0.06438004230410234,5.016239030065154e-07,4.798995728513932e-10,4.4686733299394333e-07,9.714740675598428e-23,7.375161378938748e-07,0.938,1.9414154920828258e-08,0.019994624920944573,3.6328895976386068e-06,1.1430641697850483e-08,2.0821844952535946e-07,0.0,0.0,0.020414988430137462,2.2547648269413512e-12,0.05000489735514926,2.3044834232077684e-10,7.26551296917707e-12,0.001995636883006981,1.4713426425243915e-15,7.953008309501987e-14,1.1751692844872346e-08,1.3733344525578642e-11,2.2664146330404046e-11,2.124538748285464e-19
1.934540045821756e-05,0.06438004230410234,5.016233003570951e-07,4.801093626195761e-10,4.468673870938844e-07,9.737879503282523e-23,7.375162884915125e-07,0.938,1.9436891922229547e-08,0.019994621597681558,3.635066456847203e-06,1.143064150715259e-08,2.0821823144858096e-07,0.0,0.0,0.02041498955421062,2.226756347019202e-12,0.05000490065566604,2.308635576096829e-10,7.276837510314989e-12,0.0019956346831796353,1.4748471283601134e-15,7.969947827427275e-14,1.1751612762106794e-08,1.3733251697553312e-11,2.2664117855348298e-11,2.1296026023958335e-19
1.9356909991754603e-05,0.06438004230410234,5.016226977064583e-07,4.803191515718401e-10,4.468674411943342e-07,9.761059296840421e-23,7.375164390907255e-07,0.938,1.9459641455321272e-08,0.019994618274398822,3.637243306970776e-06,1.1430641316457855e-08,2.082180133714832e-07,0.0,0.0,0.02041499067830005,2.199096471071743e-12,0.05000490395618932,2.3127927045133e-10,7.28817201433615e-12,0.0019956324833478394,1.4783578185786237e-15,7.986912388231682e-14,1.175153287065977e-08,1.3733159093099845e-11,2.266408938022214e-11,2.134675428120842e-19
1.9368419525291647e-05,0.06438004230410234,5.016220950546052e-07,4.80528939707852e-10,4.468674952952533e-07,9.784280103609356e-23,7.375165896915119e-07,0.938,1.9482403518815877e-08,0.019994614951096373,3.639420148009952e-06,1.1430641125766173e-08,2.0821779529406423e-07,0.0,0.0,0.020414991802405743,2.1717808602813493e-12,0.05000490725671907,2.3169548114154687e-10,7.299516482374882e-12,0.0019956302835115935,1.4818747203488091e-15,8.00390201197861e-14,1.1751453170093183e-08,1.3733066711705207e-11,2.266406090502561e-11,2.1397572358348863e-19
1.937992905882869e-05,0.06438004230410234,5.016214924015363e-07,4.807387270274593e-10,4.4686754939642416e-07,9.807541970952823e-23,7.375167402938716e-07,0.938,1.950517811142594e-08,0.01999461162777422,3.641596979965358e-06,1.143064093507695e-08,2.0821757721631434e-07,0.0,0.0,0.0204149929265277,2.1448052298323686e-12,0.050004910557255325,2.3211218997615871e-10,7.310870915562864e-12,0.0019956280836708976,1.4853978408433525e-15,8.020916718732553e-14,1.1751373659969948e-08,1.373297455286087e-11,2.2664032429758747e-11,2.1448480359178656e-19
1.9391438592365735e-05,0.06438004230410234,5.016208897472527e-07,4.809485135313023e-10,4.468676034981119e-07,9.830844946256069e-23,7.375168908978029e-07,0.938,1.9527965231864165e-08,0.019994608304432376,3.6437738028376192e-06,1.1430640744390882e-08,2.082173591382453e-07,0.0,0.0,0.020414994050665915,2.1181653482385074e-12,0.050004913857798046,2.325293972509871e-10,7.32223531502914e-12,0.001995625883825753,1.4889271872387352e-15,8.03795652855911e-14,1.1751294339853975e-08,1.3732882616056489e-11,2.266400395442159e-11,2.1499478387551787e-19
1.940294812590278e-05,0.06438004230410234,5.016202870917546e-07,4.811582992192153e-10,4.468676576003214e-07,9.854189076931284e-23,7.375170415033039e-07,0.938,1.9550764878843387e-08,0.01999460498107084,3.6459506166273625e-06,1.1430640553707981e-08,2.0821714105985725e-07,0.0,0.0,0.020414995174820358,2.0918570366789787e-12,0.05000491715834726,2.329471032618499e-10,7.33360968190012e-12,0.0019956236839761585,1.492462766715234e-15,8.055021461524962e-14,1.1751215209310185e-08,1.3732790900781755e-11,2.2663975479014163e-11,2.155056654737724e-19
1.9414457659439823e-05,0.06438004230410234,5.016196844350419e-07,4.81368084090821e-10,4.4686771170272213e-07,9.877574410417943e-23,7.375171921103738e-07,0.938,1.9573577051076578e-08,0.01999460165768963,3.648127421335212e-06,1.143064036302736e-08,2.0821692298113541e-07,0.0,0.0,0.020414996298991045,2.06587616834318e-12,0.050004920458902966,2.333653083045617e-10,7.344994017299576e-12,0.0019956214841221134,1.4960045864569216e-15,8.072111537697885e-14,1.1751136267904485e-08,1.3732699406532142e-11,2.2663947003536504e-11,2.1601744942618984e-19
1.9425967192976867e-05,0.06438004230410234,5.016190817771155e-07,4.815778681467591e-10,4.4686776580563206e-07,9.90100099417613e-23,7.375173427190112e-07,0.938,1.9596401747276846e-08,0.019994598334288755,3.6503042169617937e-06,1.1430640172349823e-08,2.082167049020937e-07,0.0,0.0,0.020414997423177955,2.0402186677835435e-12,0.05000492375946514,2.3378401267493307e-10,7.356388322348658e-12,0.00199561928426362,1.4995526536516651e-15,8.089226777146735e-14,1.1751057515203772e-08,1.3732608132801284e-11,2.266391852798865e-11,2.1653013677295968e-19
1.943747672651391e-05,0.06438004230410234,5.016184791179764e-07,4.817876513871047e-10,4.4686781990914244e-07,9.924468875692661e-23,7.375174933292136e-07,0.938,1.9619238966157423e-08,0.019994595010868216,3.652481003507733e-06,1.1430639981675643e-08,2.0821648682273624e-07,0.0,0.0,0.020414998547381075,2.0148805102762823e-12,0.050004927060033816,2.342032166687712e-10,7.367792598165882e-12,0.001995617084400677,1.5031069754911273e-15,8.106367199941461e-14,1.175097895077596e-08,1.3732517079081321e-11,2.266389005237063e-11,2.1704372855482116e-19
1.9448986260050954e-05,0.06438004230410234,5.016178764576245e-07,4.819974338112925e-10,4.4686787401277383e-07,9.947978102483212e-23,7.375176439409818e-07,0.938,1.964208870643168e-08,0.019994591687428034,3.654657780973656e-06,1.143063979100353e-08,2.082162687430418e-07,0.0,0.0,0.020414999671600407,1.9898577211900102e-12,0.050004930360608976,2.3462292058187983e-10,7.379206845867151e-12,0.001995614884533284,1.5066675591707634e-15,8.123532826153083e-14,1.1750900574189914e-08,1.3732426244871592e-11,2.2663861576682485e-11,2.1755822581306287e-19
1.9460495793587998e-05,0.06438004230410234,5.016172737960601e-07,4.822072154198543e-10,4.468679281168856e-07,9.971528722082742e-23,7.375177945543129e-07,0.938,1.9664950966813112e-08,0.019994588363968203,3.656834549360187e-06,1.1430639600334385e-08,2.082160506630258e-07,0.0,0.0,0.020415000795835938,1.965146375362228e-12,0.050004933661190624,2.3504312471005873e-10,7.390631066565737e-12,0.001995612684661443,1.5102344118898237e-15,8.140723675853703e-14,1.1750822385015516e-08,1.3732335629670077e-11,2.2663833100924247e-11,2.180736295895232e-19
1.9472005327125042e-05,0.06438004230410234,5.016166711332839e-07,4.824169962131481e-10,4.4686798222171057e-07,9.995120782052276e-23,7.375179451692056e-07,0.938,1.968782574601535e-08,0.019994585040488747,3.6590113086679507e-06,1.143063940966886e-08,2.0821583258269894e-07,0.0,0.0,0.020415001920087664,1.940742596483641e-12,0.05000493696177876,2.354638293491045e-10,7.402065261372307e-12,0.0019956104847851514,1.5138075408513492e-15,8.157939769116494e-14,1.1750744382823628e-08,1.3732245232971073e-11,2.2663804625095944e-11,2.1858994092659e-19
1.9483514860662086e-05,0.06438004230410234,5.016160684692968e-07,4.826267761905017e-10,4.468680363265797e-07,1.0018754329983961e-22,7.375180957856601e-07,0.938,1.971071304275215e-08,0.019994581716989666,3.6611880588975727e-06,1.143063921900521e-08,2.082156145020316e-07,0.0,0.0,0.02041500304435557,1.9166425564901557e-12,0.050004940262373385,2.358850347948098e-10,7.413509431394903e-12,0.001995608284904411,1.5173869532621759e-15,8.175181126015711e-14,1.1750666567186083e-08,1.373215505427757e-11,2.266377614919761e-11,2.1910716086720016e-19
1.949502439419913e-05,0.06438004230410234,5.016154658040986e-07,4.828365553522295e-10,4.46868090431865e-07,1.0042429413487752e-22,7.375182464036736e-07,0.938,1.9733612855737407e-08,0.01999457839347097,3.6633648000496774e-06,1.1430639028344294e-08,2.0821539642103945e-07,0.0,0.0,0.020415004168639644,1.8928424749624385e-12,0.050004943562974496,2.363067413429638e-10,7.424963577738971e-12,0.0019956060850192217,1.5209726563329289e-15,8.192447766626666e-14,1.17505889376757e-08,1.373206509309233e-11,2.2663747673229276e-11,2.1962529045484033e-19
1.9506533927736174e-05,0.06438004230410234,5.016148631376902e-07,4.830463336989744e-10,4.46868144538019e-07,1.0066146080198334e-22,7.375183970232439e-07,0.938,1.975652518368516e-08,0.019994575069932664,3.6655415321248897e-06,1.1430638837687368e-08,2.0821517833974298e-07,0.0,0.0,0.020415005292939898,1.8693386185329144e-12,0.050004946863582096,2.367289492893521e-10,7.436427701507336e-12,0.001995603885129583,1.524564657278026e-15,8.209739711025745e-14,1.1750511493866287e-08,1.3731975348911618e-11,2.2663719197190995e-11,2.2014433073354586e-19
1.9518043461273217e-05,0.06438004230410234,5.016142604700723e-07,4.832561112300721e-10,4.468681986441408e-07,1.0089904377784604e-22,7.375185476443729e-07,0.938,1.9779450025309552e-08,0.019994571746374767,3.6677182551238353e-06,1.1430638647032115e-08,2.08214960258103e-07,0.0,0.0,0.02041500641725631,1.8461273003001502e-12,0.050004950164196184,2.371516589297567e-10,7.447901803800234e-12,0.0019956016852354956,1.5281629633156751e-15,8.227056979290402e-14,1.1750434235332612e-08,1.3731885821241645e-11,2.2663690721082776e-11,2.206642827479015e-19
1.952955299481026e-05,0.06438004230410234,5.016136578012448e-07,4.834658879455263e-10,4.468682527505621e-07,1.0113704353931823e-22,7.375186982670573e-07,0.938,1.9802387379324884e-08,0.019994568422797274,3.669894969047136e-06,1.143063845637926e-08,2.082147421761326e-07,0.0,0.0,0.02041500754158887,1.8232048792505255e-12,0.05000495346481675,2.375748705599561e-10,7.459385885715284e-12,0.0019955994853369597,1.5317675816678735e-15,8.244399591499136e-14,1.1750357161650425e-08,1.3731796509590538e-11,2.2663662244904656e-11,2.211851475430413e-19
1.9541062528347305e-05,0.06438004230410234,5.016130551312082e-07,4.836756638462177e-10,4.468683068580587e-07,1.0137546056347593e-22,7.375188488912943e-07,0.938,1.9825337244445568e-08,0.019994565099200206,3.672071673895419e-06,1.1430638265730885e-08,2.0821452409386645e-07,0.0,0.0,0.020415008665937585,1.8005677596871184e-12,0.05000495676544382,2.379985844757249e-10,7.470879948347524e-12,0.0019955972854339746,1.5353785195604094e-15,8.261767567731523e-14,1.1750280272396443e-08,1.3731707413456388e-11,2.2663633768656676e-11,2.217069261646477e-19
1.955257206188435e-05,0.06438004230410234,5.016124524599638e-07,4.838854389316241e-10,4.468683609654612e-07,1.0161429532777773e-22,7.37518999517086e-07,0.938,1.9848299619386162e-08,0.01999456177558356,3.6742483696693067e-06,1.1430638075084018e-08,2.082143060112547e-07,0.0,0.0,0.020415009790302426,1.7782123906656912e-12,0.050004960066077374,2.3842280097283466e-10,7.482383992789385e-12,0.001995595085526541,1.5389957842228578e-15,8.279160928068185e-14,1.1750203567148368e-08,1.373161853234798e-11,2.2663605292338866e-11,2.2222961965895233e-19
1.9564081595421393e-05,0.06438004230410234,5.016118497875114e-07,4.840952132013827e-10,4.468684150729698e-07,1.0185354830983534e-22,7.37519150144431e-07,0.938,1.987127450286134e-08,0.019994558451947347,3.676425056369423e-06,1.1430637884439007e-08,2.082140879283034e-07,0.0,0.0,0.02041501091468341,1.7561352654376977e-12,0.05000496336671742,2.3884752034705265e-10,7.493898020130718e-12,0.001995592885614658,1.5426193828885843e-15,8.296579692590797e-14,1.1750127045484839e-08,1.3731529865779537e-11,2.2663576815951247e-11,2.2275322907273557e-19
1.9575591128958437e-05,0.06438004230410234,5.016112471138511e-07,4.843049866565139e-10,4.46868469181818e-07,1.0209321998744402e-22,7.375193007733229e-07,0.938,1.9894261893585937e-08,0.019994555128291583,3.6786017339963937e-06,1.1430637693799112e-08,2.0821386984506703e-07,0.0,0.0,0.020415012039080506,1.7343329209002182e-12,0.05000496666736397,2.392727428941431e-10,7.50542203145878e-12,0.0019955906856983273,1.54624932279474e-15,8.31402388138209e-14,1.1750050706985491e-08,1.3731441413250974e-11,2.266354833949387e-11,2.2327775545332656e-19
1.958710066249548e-05,0.06438004230410234,5.016106444389841e-07,4.845147592967766e-10,4.4686852329054736e-07,1.0233331083883373e-22,7.37519451403766e-07,0.938,1.9917261790274884e-08,0.019994551804616265,3.6807784025508405e-06,1.1430637503160675e-08,2.0821365176148497e-07,0.0,0.0,0.020415013163493725,1.7128019370527413e-12,0.05000496996801698,2.396984689098663e-10,7.516956027858237e-12,0.0019955884857775475,1.549885611182265e-15,8.331493514525836e-14,1.1749974551230901e-08,1.3731353174272734e-11,2.2663519862966748e-11,2.2380319984860294e-19
1.9598610196032524e-05,0.06438004230410234,5.016100417629111e-07,4.847245311214319e-10,4.468685773990824e-07,1.0257382134238447e-22,7.375196020357596e-07,0.938,1.994027419164327e-08,0.019994548480921404,3.68295506203339e-06,1.1430637312523266e-08,2.082134336775498e-07,0.0,0.0,0.020415014287923052,1.691538936460709e-12,0.050004973268676506,2.401246986899791e-10,7.528500010411188e-12,0.0019955862858523194,1.5535282552958855e-15,8.348988612106853e-14,1.1749898577802608e-08,1.3731265148365873e-11,2.2663491386369923e-11,2.2432956330699103e-19
