Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
9.48691763820443e-11,0.05954180215024143,2.5583051307144567e-08,1.0762221178326867e-15,1.039650326631923e-06,-6.609376861450296e-59,3.1888418791627114e-08,4.479754333234971e-51,4.201089726541021e-40,0.938,2.1634526588152204e-29,3.9204084679689903e-07,5.291729475248665e-22,3.441515616241705e-10,5.370018040441001e-07,0.0,0.0,0.037375894930397065,0.009999805469880052,0.04999895702491493,1.8279912084893574e-48,1.6303309271766567e-39,0.001999437415143574,1.2922671109226277e-58
9.532305626645842e-11,0.05954180215024143,2.5705354687701148e-08,1.0915020640771324e-15,1.0396502234283538e-06,-1.1867076469439394e-59,3.2042531308729544e-08,4.6433593004505644e-51,4.334294377966023e-40,0.938,2.221836221474463e-29,3.9391805751940867e-07,5.40998657387077e-22,3.4414425251838087e-10,5.384841239495668e-07,0.0,0.0,0.03737589129456103,0.009999804539228796,0.04999895700911724,1.919238995423881e-48,1.6820281116144192e-39,0.0019994358105202732,7.845438603435594e-59
9.577693615087254e-11,0.05954180215024143,2.5827657046437292e-08,1.1069258642286118e-15,1.0396501204319517e-06,9.258305236113141e-59,3.219664274567542e-08,4.812139524558465e-51,4.4710825027716374e-40,0.938,2.281520273658228e-29,3.957952677000118e-07,5.530339348190508e-22,3.4413689861151846e-10,5.399592934478106e-07,0.0,0.0,0.03737588766587789,0.009999803608577804,0.04999895699331938,2.014601161279207e-48,1.7351171926855975e-39,0.0019994342130484006,-2.236927450000908e-59
9.623081603528666e-11,0.05954180215024143,2.594995838111952e-08,1.1224941909048144e-15,1.0396500176417387e-06,-7.657768535590024e-59,3.235075309818707e-08,4.986233908206277e-51,4.6115336311852346e-40,0.938,2.3425277682723137e-29,3.976724773373639e-07,5.652815391067704e-22,3.441295019687625e-10,5.414273470301683e-07,0.0,0.0,0.037375884044313155,0.009999802677927081,0.04999895697752139,2.114243599397177e-48,1.7896291042974498e-39,0.001999432622693468,1.5059776534122144e-58
9.668469591970079e-11,0.05954180215024143,2.6072258689511854e-08,1.1382077167038451e-15,1.0396499150567392e-06,-3.7973688798727786e-59,3.250486236207741e-08,5.1657844297598945e-51,4.75572869123028e-40,0.938,2.404881958967309e-29,3.995496864302103e-07,5.77744253505989e-22,3.441220645619633e-10,5.428883190216006e-07,0.0,0.0,0.0373758804298325,0.009999801747276625,0.04999895696172323,2.218338110162619e-48,1.8455953250987383e-39,0.001999431039421153,1.1598796944882635e-58
9.713857580411491e-11,0.05954180215024143,2.6194557969375757e-08,1.1540671142041699e-15,1.0396498126759808e-06,1.3110623681338384e-58,3.2658970533245905e-08,5.350936197239142e-51,4.903750026942056e-40,0.938,2.4686064027309094e-29,4.0142689497738197e-07,5.904248853449647e-22,3.4411458827385226e-10,5.443422435814963e-07,0.0,0.0,0.03737587682240178,0.009999800816626436,0.04999895694592491,2.3270625838342682e-48,1.9030478856014726e-39,0.0019994294631972974,-4.890147928036931e-59
9.759245568852904e-11,0.05954180215024143,2.6316856218470242e-08,1.1700730559645658e-15,1.0396497104984936e-06,-8.252891706234161e-59,3.281307760767442e-08,5.541837502954732e-51,5.0556814167389326e-40,0.938,2.5337249624910935e-29,4.033041029777914e-07,6.033262661271888e-22,3.441070749020643e-10,5.4578915470447e-07,0.0,0.0,0.037375873221987016,0.009999799885976515,0.049998956930126445,2.4406011881936157e-48,1.962019375363897e-39,0.0019994278939879095,1.691291230650711e-58
9.804633557294316e-11,0.05954180215024143,2.643915343455183e-08,1.1862262145240666e-15,1.0396496085233096e-06,-7.9273070627098195e-59,3.2967183581423514e-08,5.738639878852468e-51,5.211608091949845e-40,0.938,2.6002618097301773e-29,4.051813104304289e-07,6.164512516341122e-22,3.440995261629768e-10,5.472290862211564e-07,0.0,0.0,0.03737586962855437,0.009999798955326855,0.04999895691432784,2.559144561116769e-48,2.0225429502349968e-39,0.001999426331759161,1.7048276509680206e-58
9.850021545735728e-11,0.05954180215024143,2.656144961537461e-08,1.202527262401912e-15,1.0396495067494655e-06,1.7903125114358505e-58,3.3121288450628796e-08,5.941498152570724e-51,5.3716167554986045e-40,0.938,2.6682414271097346e-29,4.070585173343595e-07,6.298027220278644e-22,3.440919436953769e-10,5.486620717990029e-07,0.0,0.0,0.03737586604207018,0.009999798024677462,0.049998956898529075,2.6828900081762156e-48,2.084652339660761e-39,0.001999424776477386,-8.298860913908674e-59
9.89540953417714e-11,0.05954180215024143,2.668374475869022e-08,1.218976872097492e-15,1.039649405176001e-06,-7.913457652048734e-59,3.3275392211497355e-08,6.150570504217222e-51,5.535795600745682e-40,0.938,2.7376886111063834e-29,4.08935723688718e-07,6.4338358195397e-22,3.44084329063963e-10,5.500881449430552e-07,0.0,0.0,0.03737586246250095,0.009999797094028335,0.04999895688273016,2.812041705381224e-48,2.14838185405247e-39,0.0019994232281090817,1.8024338753988125e-58
9.940797522618553e-11,0.05954180215024143,2.680603886224793e-08,1.2355757160902983e-15,1.0396493038019593e-06,-1.4127746300861886e-58,3.3429494860304524e-08,6.366018523871136e-51,5.704234330488128e-40,0.938,2.808628474658438e-29,4.108129294927071e-07,6.571967606440609e-22,3.440766837626879e-10,5.515073389967411e-07,0.0,0.0,0.03737585888981333,0.009999796163379473,0.04999895686693111,2.94681090716749e-48,2.213766392217258e-39,0.001999421686620908,2.476958448745816e-58
9.986185511059965e-11,0.05954180215024143,2.692833192379459e-08,1.2523244668398688e-15,1.039649202626387e-06,2.358909394516198e-58,3.358359639339068e-08,6.58800726981662e-51,5.8770241761182085e-40,0.938,2.881086449823434e-29,4.1269013474559364e-07,6.712452120185822e-22,3.440690092179522e-10,5.529196871426509e-07,0.0,0.0,0.03737585532397418,0.009999795232730877,0.049998956851131905,3.087416159748517e-48,2.280841448851213e-39,0.0019994201519796845,-1.2390900951912733e-58
9.999999999999999e-11,0.05954180215024143,2.6965553373797573e-08,1.2574520498875922e-15,1.0396491718713933e-06,3.198544239932598e-58,3.363049919566138e-08,6.656896697799537e-51,5.930493063963875e-40,0.938,2.9034453446229475e-29,4.132614891308564e-07,6.755682162152721e-22,3.440666677640187e-10,5.533482017912955e-07,0.0,0.0,0.03737585424001398,0.009999794949474602,0.04999895684632315,3.1314041232472576e-48,2.3015977673698934e-39,0.001999419686243581,-2.061270738997898e-58
1.0031573499501378e-10,0.05954180215024143,2.7050623941074708e-08,1.269223796785736e-15,1.0396491016483337e-06,-5.9187497906143975e-59,3.373769680715827e-08,6.816705327513847e-51,6.054257916941469e-40,0.938,2.955088290446511e-29,4.1456733944670556e-07,6.855319147894951e-22,3.4406130679165234e-10,5.543252224033121e-07,0.0,0.0,0.03737585176495045,0.00999979430208254,0.04999895683533254,3.2340835199431495e-48,2.3496431220952566e-39,0.0019994186241523897,1.7699789675521124e-58
1.007696148794279e-10,0.05954180215024143,2.7172914911830435e-08,1.2862743783473742e-15,1.0396490008668542e-06,-2.3050712568824342e-58,3.389179609806881e-08,7.052284869313673e-51,6.236029899654805e-40,0.938,3.0306600748396575e-29,4.1644454359542907e-07,7.000598725629746e-22,3.440535777840924e-10,5.557239776419624e-07,0.0,0.0,0.0373758482127093,0.00999979337143447,0.04999895681953304,3.387046779595607e-48,2.420208121154084e-39,0.001999417103106163,3.544223242146736e-58
1.0122349476384202e-10,0.05954180215024143,2.72952048338016e-08,1.3034768839241468e-15,1.0396489002810067e-06,2.9927926492008802e-58,3.40458942626402e-08,7.294921714922097e-51,6.4224360579852025e-40,0.938,3.1078282084718276e-29,4.183217471912056e-07,7.148321139421032e-22,3.440458234367639e-10,5.571159855633169e-07,0.0,0.0,0.03737584466721802,0.009999792440786663,0.04999895680373341,3.5465476957063167e-48,2.4925737739783903e-39,0.0019994155888083025,-1.689710778973044e-58
1.0167737464825615e-10,0.05954180215024143,2.741749370472572e-08,1.3208319858952528e-15,1.0396487998898524e-06,-1.2338685681502453e-59,3.419999129744414e-08,7.54479539262065e-51,6.613573932489794e-40,0.938,3.1866194266699054e-29,4.201989502335302e-07,7.298516926295598e-22,3.4403804493500057e-10,5.585012787143344e-07,0.0,0.0,0.03737584112844407,0.00999979151013912,0.049998956787933625,3.7128362263938766e-48,2.5667780350106667e-39,0.001999414081226263,1.4934029989657486e-58
1.0213125453267027e-10,0.05954180215024143,2.7539781522338024e-08,1.3383403566196761e-15,1.039648699692457e-06,-3.5420062792495536e-58,3.435408719910349e-08,7.802089201248964e-51,6.80954269051784e-40,0.938,3.267060797330543e-29,4.2207615272194725e-07,7.451216875303033e-22,3.4403024341051275e-10,5.598798894849766e-07,0.0,0.0,0.03737583759635507,0.00999979057949184,0.049998956772133694,3.886170772810432e-48,2.6428594929948034e-39,0.0019994125803276573,4.9820887485398115e-58
1.025851344170844e-10,0.05954180215024143,2.7662068284371478e-08,1.3560026684361297e-15,1.039648599687891e-06,3.6365115792183224e-58,3.4508181964289977e-08,8.06699027295567e-51,7.010443146335298e-40,0.938,3.3491797236428475e-29,4.2395335465604986e-07,7.606452028542531e-22,3.440224199438085e-10,5.612518501089667e-07,0.0,0.0,0.0373758340709188,0.009999789648844818,0.04999895675633364,4.0668184271348404e-48,2.7208573788497648e-39,0.001999411086080253,-2.1230979326265637e-58
1.0303901430149852e-10,0.05954180215024143,2.7784353988556783e-08,1.3738195936630056e-15,1.039648499875228e-06,7.572904726710274e-59,3.4662275589721856e-08,8.339689636723932e-51,7.21637778141261e-40,0.938,3.433003946821931e-29,4.258305560354763e-07,7.764253682189636e-22,3.4401457556650477e-10,5.626171926645425e-07,0.0,0.0,0.03737583055210317,0.00999978871819806,0.04999895674053342,4.2550552267700396e-48,2.800811573607595e-39,0.0019994095984519756,8.3285613381376e-59
1.0349289418591264e-10,0.05954180215024143,2.790663863262241e-08,1.39179180459832e-15,1.0396484002535457e-06,-5.196589263035964e-58,3.4816368072161745e-08,8.620382282677865e-51,7.427450764876331e-40,0.938,3.518561548853317e-29,4.277077568599086e-07,7.924653387522946e-22,3.440067112635345e-10,5.639759490752064e-07,0.0,0.0,0.03737582703987627,0.009999787787551565,0.049998956724733076,4.45116641487311e-48,2.882762616415994e-39,0.0019994081174109037,6.867013223604397e-58
1.0394677407032677e-10,0.05954180215024143,2.802892221429461e-08,1.4099199735196611e-15,1.0396483008219265e-06,4.1866552650958324e-58,3.497045940841449e-08,8.909267227176103e-51,7.643767974125267e-40,0.938,3.605880955248197e-29,4.2958495712906987e-07,8.087682951950782e-22,3.4399882797525383e-10,5.653281511104717e-07,0.0,0.0,0.03737582353420635,0.009999786856905332,0.04999895670893259,4.6554467073486746e-48,2.9667517126057455e-39,0.001999406642925268,-2.4322610250592046e-58
1.0440065395474089e-10,0.05954180215024143,2.8151204731297436e-08,1.4282047726841366e-15,1.0396482015794559e-06,2.241287088202376e-58,3.512454959532521e-08,9.206547578698879e-51,7.865437015611708e-40,0.938,3.6949909378095467e-29,4.3146215684272273e-07,8.253374440037785e-22,3.439909265994553e-10,5.666738303866058e-07,0.0,0.0,0.03737582003506178,0.00999978592625936,0.049998956693131966,4.86820056643838e-48,3.05282074182323e-39,0.0019994051749634566,-3.990767709302342e-59
1.0530841372356914e-10,0.05954180215024143,2.8395766562180234e-08,1.4652469506681958e-15,1.0396480036583275e-06,8.905382869449372e-61,3.5432726508691416e-08,9.827127800310034e-51,8.32526979264183e-40,0.938,3.8786994668024136e-29,4.352165546027397e-07,8.592872737388741e-22,3.439750729748811e-10,5.693457463647425e-07,0.0,0.0,0.03737581305622303,0.009999784064968192,0.049998956661530314,5.320397270991594e-48,3.231369538923194e-39,0.0019994022584856105,2.0211184677852577e-58
1.0612539751551456e-10,0.05954180215024143,2.861586854592862e-08,1.499127329947457e-15,1.0396478261671194e-06,2.5894317775750436e-58,3.571008176908072e-08,1.0416486036148737e-50,8.758538211939416e-40,0.938,4.050456740668013e-29,4.385955106852752e-07,8.907851957051368e-22,3.4396075105467927e-10,5.717284769716665e-07,0.0,0.0,0.03737580679727088,0.009999782389807036,0.04999895663308836,5.759617886862772e-48,3.3996110614506674e-39,0.001999399655652986,-3.7556314022908976e-59
1.0694238130745998e-10,0.05954180215024143,2.8835967044653705e-08,1.5335256452153001e-15,1.0396476492747312e-06,-2.250149340897398e-57,3.598743325818563e-08,1.103639830565298e-50,9.210901323565495e-40,0.938,4.228479062665735e-29,4.4197446496587837e-07,9.231966339503554e-22,3.4394638274212507e-10,5.740905586087656e-07,0.0,0.0,0.0373758005589762,0.009999780714646717,0.049998956604645976,6.231503710478578e-48,3.575274573174905e-39,0.001999397073472816,2.4914325744246554e-57
1.077593650994054e-10,0.05954180215024143,2.9056062045004646e-08,1.5684458163276206e-15,1.0396474729759838e-06,-6.139863914319811e-58,3.626478095883125e-08,1.1688206082030103e-50,9.683052008158607e-40,0.938,4.412947119859769e-29,4.4535341744435593e-07,9.565412318941421e-22,3.439319719681185e-10,5.764321702175757e-07,0.0,0.0,0.03737579434116009,0.009999779039487238,0.04999895657620316,6.738221370269227e-48,3.7586297942958375e-39,0.001999394511766172,8.767900303672013e-58
1.0857634889135082e-10,0.05954180215024143,2.9276153533608704e-08,1.6038917629210742e-15,1.039647297265741e-06,1.921015276621162e-57,3.654212485413488e-08,1.2373299335922379e-50,1.0175703013426978e-39,0.938,4.6040454590088935e-29,4.487323681207972e-07,9.908389110974029e-22,3.439175223486876e-10,5.78753489188943e-07,0.0,0.0,0.037375788143645165,0.009999777364328598,0.049998956547759925,7.282064087882296e-48,3.949954195481098e-39,0.0019993919703556766,-1.634947822564232e-57
1.0939333268329624e-10,0.05954180215024143,2.949624149707159e-08,1.6398674044120695e-15,1.039647122138911e-06,-1.4472779337931682e-57,3.681946492748106e-08,1.3093117920307084e-50,1.0689587375342492e-39,0.938,4.801962540671514e-29,4.5211131699554906e-07,1.0261098732013964e-21,3.439030372101755e-10,5.810546913764649e-07,0.0,0.0,0.037375781966255656,0.00999977568917079,0.049998956519316275,7.865458086397896e-48,4.14953316278206e-39,0.00199938944906549,1.7584796953092047e-57
1.1021031647524166e-10,0.05954180215024143,2.9716325921977675e-08,1.6763766599957627e-15,1.039646947590444e-06,-7.622651732486614e-58,3.7096801162498775e-08,1.3849152985107944e-50,1.1225458845263613e-39,0.938,5.006890793685002e-29,4.5549026406919345e-07,1.0623746018666313e-21,3.438885196123961e-10,5.833359511098115e-07,0.0,0.0,0.03737577580881722,0.009999774014013817,0.049998956490872215,8.490969278016538e-48,4.3576601648888744e-39,0.001999386947721295,1.1006074729474268e-57
1.1102730026718708e-10,0.05954180215024143,2.993640679489028e-08,1.7134234486450455e-15,1.0396467736153336e-06,2.684460510170541e-57,3.737413354304028e-08,1.4642948421252592e-50,1.1784092322892222e-39,0.938,5.219026670010712e-29,4.588692093425255e-07,1.099653864711596e-21,3.4387397236995277e-10,5.85597441207934e-07,0.0,0.0,0.037375769671157084,0.009999772338857675,0.04999895646242775,9.161310235708922e-48,4.5746369226875446e-39,0.0019993844661502867,-2.3168272029998642e-57
1.118442840591325e-10,0.05954180215024143,3.015648410235193e-08,1.7510116891095385e-15,1.0396466002086173e-06,-1.6653201836332637e-57,3.7651462053162024e-08,1.5476102335194176e-50,1.2366284295229231e-39,0.938,5.438570699952841e-29,4.6224815281653507e-07,1.1379687152513259e-21,3.4385939807180855e-10,5.878393329921555e-07,0.0,0.0,0.03737576355310396,0.009999770663702362,0.049998956433982875,9.879347463658225e-48,4.8007735811842523e-39,0.0019993820041811577,2.064548206678762e-57
1.1266126785107792e-10,0.05954180215024143,3.0376557830884564e-08,1.789145299914576e-15,1.0396464273653735e-06,-1.6666262237660272e-57,3.792878667710673e-08,1.6350268553917612e-50,1.2972853281486476e-39,0.938,5.665727547745632e-29,4.656270944923886e-07,1.1773404948358086e-21,3.4384479909929084e-10,5.900617962991489e-07,0.0,0.0,0.03737575745448802,0.00999976898854788,0.04999895640553761,1.064810897372398e-47,5.03638888378067e-39,0.001999379561644083,2.0999162350606176e-57
1.1347825164302333e-10,0.05954180215024143,3.059662796698984e-08,1.827828199360197e-15,1.039646255080724e-06,3.657575203578829e-57,3.8206107399287165e-08,1.726715816084819e-50,1.3604640283993364e-39,0.938,5.900706067508706e-29,4.690060343714129e-07,1.2177908345882197e-21,3.4383017764266607e-10,5.922649994938026e-07,0.0,0.0,0.03737575137514095,0.009999767313394222,0.04999895637709195,1.1470792178610102e-47,5.281810348915668e-39,0.001999377138370714,-3.187582244919645e-57
1.1429523543496875e-10,0.05954180215024143,3.0816694497149325e-08,1.867064305520129e-15,1.0396460833498326e-06,-1.565087499396763e-57,3.848342420427112e-08,1.8228541063001593e-50,1.4262509245121265e-39,0.938,6.14371935956942e-29,4.723849724550804e-07,1.2593416573429952e-21,3.438155357164047e-10,5.944491094819753e-07,0.0,0.0,0.03737574531489587,0.009999765638241391,0.04999895634864591,1.2350772112119192e-47,5.537374449082932e-39,0.001999374734194157,2.0746084795941372e-57
1.1511221922691417e-10,0.05954180215024143,3.1036757407824765e-08,1.906857536240778e-15,1.0396459121679036e-06,-2.934206999124336e-57,3.876073707676761e-08,1.9236247589874224e-50,1.494734751028178e-39,0.938,6.394984827153313e-29,4.7576390874499476e-07,1.3020151795837388e-21,3.4380087517322926e-10,5.96614291723139e-07,0.0,0.0,0.03737573927358736,0.009999763963089381,0.04999895632019948,1.32916099883854e-47,5.8034267922469186e-39,0.001999372348948965,3.486277394347888e-57
1.159292030188596e-10,0.05954180215024143,3.125681668545828e-08,1.9472118091402047e-15,1.0396457415301842e-06,4.8071265994725076e-57,3.903804600161423e-08,2.0292170124514247e-50,1.5660066297042025e-39,0.938,6.654724233442853e-29,4.791428432428792e-07,1.3458339133809583e-21,3.437861977170355e-10,5.987607102429143e-07,0.0,0.0,0.03737573325105142,0.009999762287938195,0.04999895629175268,1.429706211178237e-47,6.08032230567457e-39,0.001999369982471128,-4.209277046748995e-57
1.1674618681080501e-10,0.05954180215024143,3.147687231647258e-08,1.988131041607116e-15,1.0396455714319622e-06,-1.137842939663437e-57,3.931535096376542e-08,2.139826476719922e-50,1.6401601170396128e-39,0.938,6.923163759004419e-29,4.825217759505636e-07,1.3908206683296373e-21,3.43771504914781e-10,6.008885276454946e-07,0.0,0.0,0.03737572724712548,0.009999760612787826,0.0499989562633055,1.5371089149362742e-47,6.368425422198557e-39,0.0019993676345980527,1.7849217677476294e-57
